,DATE_year,DATE_month,DATE_week,DATE_day,Hour,Minute,Temp(K),Humidity%,Pressure(atm),wind,Street (Coded),disposition
1099,0.5999999999999659,0.8181818181818182,0.8076923076923077,0.7,0.6521739130434783,0.5932203389830508,0.7028274668205432,0.5,0.35087719298245545,0.23076923076923078,0.6842105263157894,0
1100,0.5999999999999659,0.8181818181818182,0.8076923076923077,0.7,0.9130434782608695,0.0,0.8197730332756299,0.30000000000000004,0.33333333333333215,0.23076923076923078,0.6842105263157894,0
1101,0.5999999999999659,0.8181818181818182,0.826923076923077,0.9333333333333333,0.7391304347826086,0.0847457627118644,0.46355068282362044,0.4,0.21929824561403422,0.6153846153846154,0.7368421052631579,0
1102,0.5999999999999659,0.9090909090909091,0.8461538461538461,0.06666666666666668,0.2608695652173913,0.0,0.49528755529909585,0.5750000000000001,0.2982456140350873,0.07692307692307693,0.7368421052631579,0
1103,0.5999999999999659,0.9090909090909091,0.8461538461538461,0.1,0.4782608695652174,0.0,0.5110014868243891,0.9000000000000001,0.33333333333333215,0.07692307692307693,0.7368421052631579,0
1104,0.5999999999999659,0.9090909090909091,0.8461538461538461,0.1,0.6521739130434783,0.0,0.5912888401615701,0.9000000000000001,0.3421052631578938,0.15384615384615385,0.7368421052631579,0
1105,0.5999999999999659,0.9090909090909091,0.8461538461538461,0.16666666666666669,0.9565217391304348,0.7796610169491526,0.5610292344681662,0.5125000000000001,0.30701754385964897,0.3076923076923077,0.7368421052631579,0
1106,0.5999999999999659,0.9090909090909091,0.8461538461538461,0.2,0.0,0.01694915254237288,0.5298072379303731,0.625,0.30701754385964897,0.15384615384615385,0.7368421052631579,4
1107,0.5999999999999659,0.9090909090909091,0.8461538461538461,0.2,0.8260869565217391,0.7627118644067796,0.5600078822850572,0.55,0.4210526315789469,0.3076923076923077,0.10526315789473684,0
1108,0.5999999999999659,0.9090909090909091,0.8461538461538461,0.23333333333333334,0.5652173913043478,0.7966101694915254,0.3302558184266209,0.5875,0.41228070175438525,0.07692307692307693,0.7368421052631579,3
1109,0.5999999999999659,0.9090909090909091,0.8461538461538461,0.23333333333333334,0.8695652173913043,0.5423728813559322,0.5552411002115791,0.16250000000000003,0.39473684210526194,0.07692307692307693,0.7368421052631579,4
1110,0.5999999999999659,0.9090909090909091,0.8653846153846154,0.26666666666666666,0.6521739130434783,0.0,0.42063229082515896,0.38750000000000007,0.3596491228070171,0.15384615384615385,0.7368421052631579,0
1111,0.5999999999999659,0.9090909090909091,0.8653846153846154,0.3,0.6521739130434783,0.0,0.44123869974995156,0.9125000000000001,0.3245614035087705,0.23076923076923078,0.47368421052631576,5
1112,0.5999999999999659,0.9090909090909091,0.8653846153846154,0.3333333333333333,0.8695652173913043,0.3220338983050847,0.6251202154260431,0.30000000000000004,0.24561403508771917,0.46153846153846156,0.7368421052631579,0
1113,0.5999999999999659,0.9090909090909091,0.8653846153846154,0.43333333333333335,0.7391304347826086,0.0,0.46565529140219386,0.30000000000000004,0.4473684210526301,0.23076923076923078,0.7368421052631579,0
1114,0.5999999999999659,0.9090909090909091,0.8846153846153846,0.6666666666666666,0.9130434782608695,0.0,0.34201621658011216,0.825,0.21929824561403422,0.3076923076923077,0.5789473684210527,1
1115,0.5999999999999659,0.9999999999999999,0.9230769230769231,0.03333333333333333,0.5652173913043478,0.3389830508474576,0.2989145758799774,0.8625,0.21052631578947256,0.15384615384615385,0.6842105263157894,0
1116,0.5999999999999659,0.9999999999999999,0.9230769230769231,0.03333333333333333,0.8260869565217391,0.0,0.37171566647432286,0.7750000000000001,0.280701754385964,0.23076923076923078,0.42105263157894735,3
1117,0.5999999999999659,0.9999999999999999,0.9423076923076923,0.2,0.21739130434782608,0.5084745762711864,0.43316022311983016,0.825,0.35087719298245545,0.15384615384615385,0.05263157894736842,1
1118,0.5999999999999659,0.9999999999999999,0.9615384615384616,0.6,0.8695652173913043,0.0,0.3300634737449517,0.525,0.4035087719298236,0.38461538461538464,0.7368421052631579,2
1119,0.5999999999999659,0.9999999999999999,0.9807692307692307,0.8333333333333334,0.34782608695652173,0.0,0.4191190613579536,0.625,0.3421052631578938,0.3076923076923077,0.0,0
1120,0.5999999999999659,0.9999999999999999,1.0000000000000002,0.9333333333333333,0.7826086956521738,0.01694915254237288,0.3479515291402189,0.675,0.28947368421052566,0.5384615384615385,0.42105263157894735,4
1121,0.5999999999999659,0.0,0.0,0.06666666666666668,0.6086956521739131,0.5084745762711864,0.38008591459896124,0.9625000000000001,0.4035087719298236,0.15384615384615385,0.5263157894736842,1
1122,0.5999999999999659,0.0,0.038461538461538464,0.3666666666666667,0.9130434782608695,0.6271186440677966,0.27876514714368117,0.9000000000000001,0.5263157894736832,0.3076923076923077,0.5263157894736842,0
1123,0.5999999999999659,0.0,0.057692307692307696,0.6666666666666666,0.7391304347826086,0.13559322033898305,0.384471373341027,0.9000000000000001,0.41228070175438525,0.23076923076923078,0.6842105263157894,1
1124,0.5999999999999659,0.0,0.07692307692307693,0.9999999999999999,0.6521739130434783,0.23728813559322035,0.2556741681092518,0.5625,0.5,0.15384615384615385,0.0,2
1125,0.5999999999999659,0.09090909090909091,0.09615384615384616,0.13333333333333333,0.0,0.01694915254237288,0.27013848817080266,0.9125000000000001,0.45614035087719174,0.3076923076923077,0.3684210526315789,2
1126,0.5999999999999659,0.1818181818181818,0.21153846153846156,0.5333333333333333,0.5652173913043478,0.5084745762711864,0.4820029486439701,0.5875,0.4210526315789469,0.46153846153846156,0.7368421052631579,3
1127,0.5999999999999659,0.1818181818181818,0.25000000000000006,0.9999999999999999,0.9130434782608695,0.0,0.6146662819773034,0.5125000000000001,0.35087719298245545,0.38461538461538464,0.5263157894736842,4
1128,0.5999999999999659,0.2727272727272727,0.25000000000000006,0.03333333333333333,0.08695652173913043,0.8983050847457628,0.5868564473937292,0.26250000000000007,0.39473684210526194,0.3076923076923077,0.7368421052631579,5
1129,0.5999999999999659,0.2727272727272727,0.2692307692307693,0.2,0.30434782608695654,0.4745762711864407,0.5913509001731097,0.9500000000000002,0.39473684210526194,0.23076923076923078,0.5263157894736842,5
1130,0.5999999999999659,0.2727272727272727,0.2692307692307693,0.26666666666666666,0.8695652173913043,0.0,0.7437007116753227,0.825,0.3245614035087705,0.5384615384615385,0.5263157894736842,2
1131,0.5999999999999659,0.2727272727272727,0.2692307692307693,0.3,0.0,0.0,0.7206770532794771,0.7625,0.30701754385964897,0.5384615384615385,0.5263157894736842,1
1132,0.5999999999999659,0.2727272727272727,0.2692307692307693,0.3,0.0,0.01694915254237288,0.7206770532794771,0.7625,0.30701754385964897,0.5384615384615385,0.5263157894736842,2
1133,0.5999999999999659,0.2727272727272727,0.2692307692307693,0.3666666666666667,0.7391304347826086,0.0,0.6535295249086381,0.4375,0.4385964912280702,0.23076923076923078,0.7368421052631579,0
1134,0.5999999999999659,0.2727272727272727,0.2884615384615385,0.4,0.4782608695652174,0.5932203389830508,0.5997691863819972,0.6000000000000001,0.4035087719298236,0.3076923076923077,0.10526315789473684,2
1135,0.5999999999999659,0.2727272727272727,0.2884615384615385,0.4,1.0,0.0,0.6434250182727439,0.625,0.4210526315789469,0.3076923076923077,0.5263157894736842,4
1136,0.5999999999999659,0.2727272727272727,0.2884615384615385,0.43333333333333335,0.4782608695652174,0.0,0.5307495037507222,0.5125000000000001,0.4473684210526301,0.23076923076923078,0.5789473684210527,4
1137,0.5999999999999659,0.2727272727272727,0.2884615384615385,0.4666666666666667,0.7826086956521738,0.7627118644067796,0.6162627428351604,0.38750000000000007,0.4385964912280702,0.38461538461538464,0.0,2
1138,0.5999999999999659,0.2727272727272727,0.3076923076923077,0.8,0.8260869565217391,0.5084745762711864,0.46662178688209277,0.9875,0.28947368421052566,0.38461538461538464,0.2631578947368421,4
1139,0.5999999999999659,0.36363636363636365,0.3461538461538462,0.16666666666666669,0.5652173913043478,0.0,0.7192857607232161,0.5125000000000001,0.4473684210526301,0.15384615384615385,0.7368421052631579,2
1140,0.5999999999999659,0.36363636363636365,0.3461538461538462,0.3,0.6956521739130435,0.3898305084745763,0.784785535679938,0.8,0.4035087719298236,0.15384615384615385,0.3684210526315789,2
1141,0.5999999999999659,0.36363636363636365,0.3653846153846154,0.4,0.5217391304347826,0.1016949152542373,0.5097326408924792,0.625,0.5087719298245599,0.23076923076923078,0.7368421052631579,3
1142,0.5999999999999659,0.36363636363636365,0.3653846153846154,0.4,0.7391304347826086,0.6610169491525424,0.6077130217349493,0.55,0.5087719298245599,0.23076923076923078,0.7368421052631579,1
1143,0.5999999999999659,0.36363636363636365,0.3653846153846154,0.43333333333333335,0.8695652173913043,0.5084745762711864,0.6898313771879208,0.4,0.4649122807017534,0.15384615384615385,0.5789473684210527,0
1144,0.5999999999999659,0.36363636363636365,0.3653846153846154,0.5,0.6521739130434783,0.0,0.7565012502404311,0.7250000000000001,0.41228070175438525,0.23076923076923078,0.3684210526315789,0
1145,0.5999999999999659,0.36363636363636365,0.38461538461538464,0.5666666666666667,0.6086956521739131,0.0,0.7912675514522016,0.675,0.4210526315789469,0.23076923076923078,0.6842105263157894,5
1146,0.5999999999999659,0.36363636363636365,0.38461538461538464,0.5666666666666667,0.6086956521739131,0.0,0.7912675514522016,0.675,0.4210526315789469,0.23076923076923078,0.6842105263157894,0
1147,0.5999999999999659,0.36363636363636365,0.38461538461538464,0.6333333333333333,0.9130434782608695,1.0,0.5276206962877472,0.7375,0.4210526315789469,0.15384615384615385,0.5263157894736842,4
1148,0.5999999999999659,0.36363636363636365,0.38461538461538464,0.7333333333333333,0.6956521739130435,0.5084745762711864,0.6772328005385653,0.4125000000000001,0.5175438596491215,0.23076923076923078,0.5263157894736842,4
1149,0.5999999999999659,0.36363636363636365,0.38461538461538464,0.7333333333333333,0.7391304347826086,0.7288135593220338,0.7024171321407957,0.4,0.5175438596491215,0.23076923076923078,0.5263157894736842,5
1150,0.5999999999999659,0.36363636363636365,0.38461538461538464,0.7333333333333333,0.8695652173913043,0.5084745762711864,0.7432967878438159,0.3375,0.5,0.15384615384615385,0.5263157894736842,4
1151,0.5999999999999659,0.36363636363636365,0.4038461538461539,0.8,0.17391304347826086,0.0,0.7859460146181956,0.4125000000000001,0.41228070175438525,0.38461538461538464,0.6842105263157894,4
1152,0.5999999999999659,0.36363636363636365,0.4038461538461539,0.8333333333333334,0.34782608695652173,0.0,0.6695069571071368,0.925,0.41228070175438525,0.23076923076923078,0.6842105263157894,5
1153,0.5999999999999659,0.36363636363636365,0.4038461538461539,0.8666666666666667,0.43478260869565216,0.0,0.6966083227543765,0.6125,0.4035087719298236,0.23076923076923078,0.7368421052631579,4
1154,0.5999999999999659,0.36363636363636365,0.4038461538461539,0.8666666666666667,0.5652173913043478,0.5084745762711864,0.7408347759184464,0.5750000000000001,0.41228070175438525,0.3076923076923077,0.10526315789473684,2
1155,0.5999999999999659,0.36363636363636365,0.4038461538461539,0.9666666666666667,0.6086956521739131,0.5423728813559322,0.7421555433737259,0.8375000000000001,0.4035087719298236,0.15384615384615385,0.5263157894736842,2
1156,0.5999999999999659,0.4545454545454545,0.42307692307692313,0.03333333333333333,0.0,0.0,0.5980573187151377,0.7250000000000001,0.42982456140350855,0.23076923076923078,0.3684210526315789,3
1157,0.5999999999999659,0.4545454545454545,0.42307692307692313,0.03333333333333333,0.8695652173913043,0.1016949152542373,0.7271654798999814,0.6125,0.41228070175438525,0.15384615384615385,0.7368421052631579,3
1158,0.5999999999999659,0.4545454545454545,0.42307692307692313,0.16666666666666669,0.5217391304347826,0.4745762711864407,0.6897480284670134,0.7250000000000001,0.41228070175438525,0.23076923076923078,0.7368421052631579,3
1159,0.5999999999999659,0.4545454545454545,0.42307692307692313,0.16666666666666669,0.9130434782608695,0.0,0.7971148297749568,0.55,0.39473684210526194,0.07692307692307693,0.7368421052631579,2
1160,0.5999999999999659,0.4545454545454545,0.42307692307692313,0.2,0.8260869565217391,0.2542372881355932,0.8811630448163106,0.5375000000000001,0.3596491228070171,0.38461538461538464,0.10526315789473684,1
1161,0.5999999999999659,0.4545454545454545,0.44230769230769235,0.26666666666666666,0.9130434782608695,0.0,0.819167147528371,0.7375,0.3421052631578938,0.07692307692307693,0.7368421052631579,0
1162,0.5999999999999659,0.4545454545454545,0.44230769230769235,0.3,0.34782608695652173,0.0,0.6694043719946139,0.5375000000000001,0.3421052631578938,0.15384615384615385,0.7368421052631579,3
1163,0.5999999999999659,0.4545454545454545,0.44230769230769235,0.3,0.7826086956521738,0.7966101694915254,0.8750144258511252,0.5,0.3421052631578938,0.23076923076923078,0.7368421052631579,0
1164,0.5999999999999659,0.4545454545454545,0.44230769230769235,0.3666666666666667,0.6956521739130435,0.0,0.8696351856126183,0.5375000000000001,0.3596491228070171,0.38461538461538464,0.6842105263157894,1
1165,0.5999999999999659,0.4545454545454545,0.44230769230769235,0.43333333333333335,0.7826086956521738,0.0,0.8366897480284674,0.625,0.39473684210526194,0.3076923076923077,0.5789473684210527,1
1166,0.5999999999999659,0.4545454545454545,0.46153846153846156,0.4666666666666667,0.7826086956521738,0.4915254237288136,0.8322273514137333,0.7625,0.39473684210526194,0.3076923076923077,0.5263157894736842,2
1167,0.5999999999999659,0.4545454545454545,0.46153846153846156,0.5,0.43478260869565216,0.6440677966101694,0.8131050836699361,0.6375000000000001,0.39473684210526194,0.3076923076923077,0.5789473684210527,0
1168,0.5999999999999659,0.4545454545454545,0.46153846153846156,0.5,0.4782608695652174,0.0,0.8134961858049632,0.65,0.39473684210526194,0.3076923076923077,0.0,1
1169,0.5999999999999659,0.4545454545454545,0.46153846153846156,0.5,1.0,0.0,0.7874527159069045,0.8500000000000001,0.41228070175438525,0.07692307692307693,0.5263157894736842,5
1170,0.5999999999999659,0.4545454545454545,0.46153846153846156,0.5666666666666667,0.3913043478260869,0.0,0.733554529717253,0.9375,0.39473684210526194,0.15384615384615385,0.0,4
1171,0.5999999999999659,0.4545454545454545,0.4807692307692308,0.7,0.8695652173913043,0.8983050847457628,0.8746489709559535,0.75,0.36842105263157876,0.3076923076923077,0.5263157894736842,3
1172,0.5999999999999659,0.4545454545454545,0.4807692307692308,0.7333333333333333,0.7826086956521738,0.0,0.7868436237738026,0.8875,0.39473684210526194,0.23076923076923078,0.5263157894736842,3
1173,0.5999999999999659,0.4545454545454545,0.4807692307692308,0.7666666666666667,0.3913043478260869,0.8305084745762712,0.6020580880938642,0.8875,0.18421052631578938,0.07692307692307693,0.7368421052631579,2
1174,0.5999999999999659,0.4545454545454545,0.4807692307692308,0.8333333333333334,0.5217391304347826,0.0,0.7261273687247547,0.7875000000000001,0.2631578947368407,0.23076923076923078,0.5263157894736842,1
1175,0.5999999999999659,0.4545454545454545,0.4807692307692308,0.8666666666666667,0.34782608695652173,0.6440677966101694,0.6256972494710524,0.8500000000000001,0.21052631578947256,0.38461538461538464,0.47368421052631576,5
1176,0.5999999999999659,0.4545454545454545,0.5,0.9666666666666667,0.34782608695652173,0.8813559322033898,0.6549336410848241,0.9125000000000001,0.22807017543859587,0.3076923076923077,0.10526315789473684,5
1177,0.5999999999999659,0.4545454545454545,0.5,0.9666666666666667,0.5652173913043478,0.15254237288135594,0.6912867859203695,0.8500000000000001,0.23684210526315752,0.23076923076923078,0.0,5
1178,0.5999999999999659,0.5454545454545454,0.5,0.0,0.43478260869565216,0.6610169491525424,0.6268513175610693,0.8375000000000001,0.2543859649122808,0.07692307692307693,0.47368421052631576,1
1179,0.5999999999999659,0.5454545454545454,0.5,0.0,0.9565217391304348,0.01694915254237288,0.7770725139449892,0.5,0.24561403508771917,0.07692307692307693,0.5789473684210527,5
1180,0.5999999999999659,0.5454545454545454,0.5,0.06666666666666668,0.17391304347826086,0.11864406779661017,0.7191767647624543,0.6000000000000001,0.2631578947368407,0.23076923076923078,0.5789473684210527,2
1181,0.5999999999999659,0.5454545454545454,0.5,0.06666666666666668,0.7391304347826086,0.847457627118644,0.7453356414695129,0.6000000000000001,0.2543859649122808,0.3076923076923077,0.631578947368421,2
1182,0.5999999999999659,0.5454545454545454,0.5,0.06666666666666668,0.9130434782608695,0.0,0.7593768032313912,0.6125,0.24561403508771917,0.38461538461538464,0.5789473684210527,5
1183,0.5999999999999659,0.5454545454545454,0.5,0.1,0.7391304347826086,0.0,0.7972687055202918,0.4125000000000001,0.2982456140350873,0.07692307692307693,0.7368421052631579,0
1184,0.5999999999999659,0.5454545454545454,0.5192307692307693,0.2,0.30434782608695654,0.8813559322033898,0.7903442969801882,0.7875000000000001,0.2543859649122808,0.38461538461538464,0.5789473684210527,4
1185,0.5999999999999659,0.5454545454545454,0.5192307692307693,0.23333333333333334,1.0,0.4576271186440678,0.6876322369686481,0.8500000000000001,0.28947368421052566,0.07692307692307693,0.3684210526315789,4
1186,0.5999999999999659,0.5454545454545454,0.5192307692307693,0.26666666666666666,0.43478260869565216,0.0,0.7362954414310448,0.8500000000000001,0.24561403508771917,0.3076923076923077,0.2631578947368421,0
1187,0.5999999999999659,0.5454545454545454,0.5192307692307693,0.26666666666666666,0.4782608695652174,0.0,0.7376418542027317,0.7875000000000001,0.24561403508771917,0.46153846153846156,0.5263157894736842,0
1188,0.5999999999999659,0.5454545454545454,0.5192307692307693,0.3,0.9565217391304348,0.8135593220338984,0.7643777649547987,0.55,0.30701754385964897,0.07692307692307693,0.5789473684210527,4
1189,0.5999999999999659,0.5454545454545454,0.5192307692307693,0.3333333333333333,0.8260869565217391,0.0,0.8063089055587618,0.5,0.3245614035087705,0.23076923076923078,0.5789473684210527,5
1190,0.5999999999999659,0.5454545454545454,0.5192307692307693,0.3666666666666667,0.9130434782608695,0.1864406779661017,0.8668974802846696,0.4750000000000001,0.2631578947368407,0.46153846153846156,0.0,0
1191,0.5999999999999659,0.5454545454545454,0.5384615384615384,0.4,0.8695652173913043,0.423728813559322,0.8103481438738216,0.6625000000000001,0.21052631578947256,0.38461538461538464,0.6842105263157894,5
1192,0.5999999999999659,0.5454545454545454,0.5384615384615384,0.43333333333333335,0.6086956521739131,0.11864406779661017,0.8309290248124634,0.7250000000000001,0.17543859649122773,0.23076923076923078,0.7368421052631579,3
1193,0.5999999999999659,0.5454545454545454,0.5384615384615384,0.4666666666666667,0.7391304347826086,0.5254237288135594,0.8091940757838048,0.4625,0.27192982456140236,0.15384615384615385,0.0,4
1194,0.5999999999999659,0.5454545454545454,0.5384615384615384,0.4666666666666667,0.8695652173913043,0.0,0.8274668205424112,0.4625,0.27192982456140236,0.15384615384615385,0.0,4
