,Indianapolis,DATE_year,DATE_month,DATE_day,Hour
1,283.85,2012,10,1,13
2,283.88939389999996,2012,10,1,14
3,283.9419192,2012,10,1,15
4,283.99444439999996,2012,10,1,16
5,284.0469697,2012,10,1,17
6,284.09949489999997,2012,10,1,18
7,284.1520202,2012,10,1,19
8,284.2045455,2012,10,1,20
9,284.2570707,2012,10,1,21
10,284.309596,2012,10,1,22
11,284.3621212,2012,10,1,23
12,284.4146465,2012,10,2,0
13,284.4671717,2012,10,2,1
14,284.519697,2012,10,2,2
15,284.5722222,2012,10,2,3
16,284.6247475,2012,10,2,4
17,284.6772727,2012,10,2,5
18,284.729798,2012,10,2,6
19,284.7823232,2012,10,2,7
20,284.83484849999996,2012,10,2,8
21,284.88737369999996,2012,10,2,9
22,284.939899,2012,10,2,10
23,284.9924242,2012,10,2,11
24,285.04494950000003,2012,10,2,12
25,285.0974747,2012,10,2,13
26,285.15,2012,10,2,14
27,286.47,2012,10,2,15
28,287.47,2012,10,2,16
29,288.665,2012,10,2,17
30,289.86,2012,10,2,18
31,290.15,2012,10,2,19
32,289.45,2012,10,2,20
33,288.45,2012,10,2,21
34,287.45,2012,10,2,22
35,287.15,2012,10,2,23
36,286.56,2012,10,3,0
37,286.56,2012,10,3,1
38,286.15,2012,10,3,2
39,285.86,2012,10,3,3
40,285.15,2012,10,3,4
41,285.005,2012,10,3,5
42,284.86,2012,10,3,6
43,285.15,2012,10,3,7
44,285.15,2012,10,3,8
45,285.15,2012,10,3,9
46,285.15,2012,10,3,10
47,285.15,2012,10,3,11
48,285.15,2012,10,3,12
49,285.56,2012,10,3,13
50,285.86,2012,10,3,14
51,286.1933333,2012,10,3,15
52,286.52666669999996,2012,10,3,16
53,286.86,2012,10,3,17
54,287.86,2012,10,3,18
55,288.56,2012,10,3,19
56,288.56,2012,10,3,20
57,289.44,2012,10,3,21
58,289.295,2012,10,3,22
59,289.15,2012,10,3,23
60,289.15,2012,10,4,0
61,289.15,2012,10,4,1
62,288.86,2012,10,4,2
63,288.45,2012,10,4,3
64,287.45,2012,10,4,4
65,287.15,2012,10,4,5
66,287.15,2012,10,4,6
67,287.005,2012,10,4,7
68,286.86,2012,10,4,8
69,286.655,2012,10,4,9
70,286.45,2012,10,4,10
71,286.45,2012,10,4,11
72,286.45,2012,10,4,12
73,286.45,2012,10,4,13
74,286.45,2012,10,4,14
75,286.86,2012,10,4,15
76,288.85,2012,10,4,16
77,290.45,2012,10,4,17
78,291.27,2012,10,4,18
79,291.86,2012,10,4,19
80,293.31,2012,10,4,20
81,293.45,2012,10,4,21
82,293.37,2012,10,4,22
83,291.82,2012,10,4,23
84,289.74,2012,10,5,0
85,288.98,2012,10,5,1
86,288.7,2012,10,5,2
87,288.53,2012,10,5,3
88,288.12,2012,10,5,4
89,287.61,2012,10,5,5
90,286.86,2012,10,5,6
91,286.405,2012,10,5,7
92,285.95,2012,10,5,8
93,285.455,2012,10,5,9
94,284.96,2012,10,5,10
95,285.29,2012,10,5,11
96,286.22,2012,10,5,12
97,287.27,2012,10,5,13
98,290.01,2012,10,5,14
99,293.43,2012,10,5,15
100,295.7,2012,10,5,16
101,296.07,2012,10,5,17
102,296.99,2012,10,5,18
103,297.39,2012,10,5,19
104,297.52,2012,10,5,20
105,297.04,2012,10,5,21
106,297.28,2012,10,5,22
107,296.33,2012,10,5,23
108,293.21,2012,10,6,0
109,292.51,2012,10,6,1
110,292.22,2012,10,6,2
111,291.66,2012,10,6,3
112,290.9,2012,10,6,4
113,290.0,2012,10,6,5
114,288.53,2012,10,6,6
115,287.97,2012,10,6,7
116,286.515,2012,10,6,8
117,285.06,2012,10,6,9
118,284.64,2012,10,6,10
119,284.5,2012,10,6,11
120,284.16,2012,10,6,12
121,283.66,2012,10,6,13
122,282.91,2012,10,6,14
123,282.33,2012,10,6,15
124,281.76,2012,10,6,16
125,281.64,2012,10,6,17
126,282.1,2012,10,6,18
127,281.88,2012,10,6,19
128,281.15,2012,10,6,20
129,280.86,2012,10,6,21
130,279.15,2012,10,6,22
131,278.15,2012,10,6,23
132,278.15,2012,10,7,0
133,278.15,2012,10,7,1
134,278.15,2012,10,7,2
135,278.355,2012,10,7,3
136,278.56,2012,10,7,4
137,277.44,2012,10,7,5
138,276.795,2012,10,7,6
139,276.15,2012,10,7,7
140,276.15,2012,10,7,8
141,275.44,2012,10,7,9
142,275.145,2012,10,7,10
143,274.85,2012,10,7,11
144,275.56,2012,10,7,12
145,277.06,2012,10,7,13
146,278.56,2012,10,7,14
147,279.86,2012,10,7,15
148,280.86,2012,10,7,16
149,281.86,2012,10,7,17
150,283.86,2012,10,7,18
151,283.86,2012,10,7,19
152,283.86,2012,10,7,20
153,282.86,2012,10,7,21
154,282.505,2012,10,7,22
155,282.15,2012,10,7,23
156,280.85,2012,10,8,0
157,280.705,2012,10,8,1
158,280.56,2012,10,8,2
159,279.54,2012,10,8,3
160,278.54,2012,10,8,4
161,278.54,2012,10,8,5
162,278.85,2012,10,8,6
163,278.56,2012,10,8,7
164,277.85,2012,10,8,8
165,277.56,2012,10,8,9
166,277.355,2012,10,8,10
167,277.15,2012,10,8,11
168,277.15,2012,10,8,12
169,277.15,2012,10,8,13
170,278.56,2012,10,8,14
171,279.86,2012,10,8,15
172,281.83,2012,10,8,16
173,281.845,2012,10,8,17
174,281.86,2012,10,8,18
175,281.86,2012,10,8,19
176,281.86,2012,10,8,20
177,281.15,2012,10,8,21
178,281.0,2012,10,8,22
179,280.85,2012,10,8,23
180,278.56,2012,10,9,0
181,277.81,2012,10,9,1
182,277.06,2012,10,9,2
183,274.54,2012,10,9,3
184,274.36,2012,10,9,4
185,274.155,2012,10,9,5
186,273.95,2012,10,9,6
187,273.7533333,2012,10,9,7
188,273.5566667,2012,10,9,8
189,273.36,2012,10,9,9
190,273.36,2012,10,9,10
191,272.95,2012,10,9,11
192,274.95,2012,10,9,12
193,276.91,2012,10,9,13
194,278.87,2012,10,9,14
195,282.45,2012,10,9,15
196,282.45,2012,10,9,16
197,283.57,2012,10,9,17
198,285.16,2012,10,9,18
199,285.45,2012,10,9,19
200,285.86,2012,10,9,20
201,285.45,2012,10,9,21
202,283.74,2012,10,9,22
203,281.545,2012,10,9,23
204,279.35,2012,10,10,0
205,278.76,2012,10,10,1
206,277.91,2012,10,10,2
207,277.06,2012,10,10,3
208,276.56,2012,10,10,4
209,276.06,2012,10,10,5
210,275.86,2012,10,10,6
211,275.66,2012,10,10,7
212,275.36,2012,10,10,8
213,274.755,2012,10,10,9
214,274.15,2012,10,10,10
215,275.56,2012,10,10,11
216,275.26,2012,10,10,12
217,278.16,2012,10,10,13
218,281.87,2012,10,10,14
219,285.78,2012,10,10,15
220,287.465,2012,10,10,16
221,289.15,2012,10,10,17
222,289.16,2012,10,10,18
223,289.86,2012,10,10,19
224,289.86,2012,10,10,20
225,289.86,2012,10,10,21
226,288.73,2012,10,10,22
227,287.6,2012,10,10,23
228,287.6,2012,10,11,0
229,287.6,2012,10,11,1
230,287.6,2012,10,11,2
231,287.6,2012,10,11,3
232,287.6,2012,10,11,4
233,286.375,2012,10,11,5
234,285.15,2012,10,11,6
235,283.355,2012,10,11,7
236,281.56,2012,10,11,8
237,280.56,2012,10,11,9
238,280.205,2012,10,11,10
239,279.85,2012,10,11,11
240,279.56,2012,10,11,12
241,279.91,2012,10,11,13
242,280.26,2012,10,11,14
243,280.70799999999997,2012,10,11,15
244,281.156,2012,10,11,16
245,281.60400000000004,2012,10,11,17
246,282.052,2012,10,11,18
247,282.5,2012,10,11,19
248,283.86,2012,10,11,20
249,283.71,2012,10,11,21
250,283.56,2012,10,11,22
251,279.74,2012,10,11,23
252,279.045,2012,10,12,0
253,278.35,2012,10,12,1
254,276.64,2012,10,12,2
255,275.65,2012,10,12,3
256,275.65,2012,10,12,4
257,274.88,2012,10,12,5
258,274.24,2012,10,12,6
259,274.24,2012,10,12,7
260,273.88,2012,10,12,8
261,273.52,2012,10,12,9
262,273.36,2012,10,12,10
263,274.26,2012,10,12,11
264,275.365,2012,10,12,12
265,276.47,2012,10,12,13
266,280.78,2012,10,12,14
267,283.1,2012,10,12,15
268,285.47,2012,10,12,16
269,286.47,2012,10,12,17
270,287.15,2012,10,12,18
271,288.57,2012,10,12,19
272,288.57,2012,10,12,20
273,287.45,2012,10,12,21
274,286.595,2012,10,12,22
275,285.74,2012,10,12,23
276,285.222,2012,10,13,0
277,284.704,2012,10,13,1
278,284.186,2012,10,13,2
279,283.668,2012,10,13,3
280,283.15,2012,10,13,4
281,281.955,2012,10,13,5
282,280.76,2012,10,13,6
283,281.44,2012,10,13,7
284,281.29,2012,10,13,8
285,281.14,2012,10,13,9
286,280.54,2012,10,13,10
287,280.86,2012,10,13,11
288,281.56,2012,10,13,12
289,282.415,2012,10,13,13
290,283.27,2012,10,13,14
291,284.45,2012,10,13,15
292,285.155,2012,10,13,16
293,285.86,2012,10,13,17
294,286.36,2012,10,13,18
295,286.86,2012,10,13,19
296,287.86,2012,10,13,20
297,286.86,2012,10,13,21
298,284.215,2012,10,13,22
299,281.57,2012,10,13,23
300,281.63,2012,10,14,0
301,281.375,2012,10,14,1
302,281.12,2012,10,14,2
303,280.63,2012,10,14,3
304,279.15,2012,10,14,4
305,278.89,2012,10,14,5
306,278.63,2012,10,14,6
307,280.15,2012,10,14,7
308,280.15,2012,10,14,8
309,280.65,2012,10,14,9
310,281.15,2012,10,14,10
311,281.15,2012,10,14,11
312,282.15,2012,10,14,12
313,283.15,2012,10,14,13
314,285.15,2012,10,14,14
315,287.15,2012,10,14,15
316,289.15,2012,10,14,16
317,290.15,2012,10,14,17
318,291.15,2012,10,14,18
319,292.15,2012,10,14,19
320,292.15,2012,10,14,20
321,292.15,2012,10,14,21
322,292.15,2012,10,14,22
323,292.15,2012,10,14,23
324,292.15,2012,10,15,0
325,293.15,2012,10,15,1
326,293.15,2012,10,15,2
327,292.15,2012,10,15,3
328,292.15,2012,10,15,4
329,292.15,2012,10,15,5
330,292.15,2012,10,15,6
331,292.15,2012,10,15,7
332,292.15,2012,10,15,8
333,292.15,2012,10,15,9
334,292.15,2012,10,15,10
335,292.15,2012,10,15,11
336,292.15,2012,10,15,12
337,293.15,2012,10,15,13
338,293.15,2012,10,15,14
339,294.15,2012,10,15,15
340,295.15,2012,10,15,16
341,295.15,2012,10,15,17
342,295.505,2012,10,15,18
343,295.86,2012,10,15,19
344,295.36,2012,10,15,20
345,294.86,2012,10,15,21
346,294.56,2012,10,15,22
347,293.56,2012,10,15,23
348,289.15,2012,10,16,0
349,287.65,2012,10,16,1
350,286.15,2012,10,16,2
351,285.15,2012,10,16,3
352,284.65,2012,10,16,4
353,284.15,2012,10,16,5
354,284.15,2012,10,16,6
355,284.15,2012,10,16,7
356,283.15,2012,10,16,8
357,282.65,2012,10,16,9
358,282.15,2012,10,16,10
359,282.15,2012,10,16,11
360,281.15,2012,10,16,12
361,281.705,2012,10,16,13
362,282.26,2012,10,16,14
363,282.26,2012,10,16,15
364,285.15,2012,10,16,16
365,286.15,2012,10,16,17
366,287.15,2012,10,16,18
367,288.86,2012,10,16,19
368,288.565,2012,10,16,20
369,288.27,2012,10,16,21
370,287.56,2012,10,16,22
371,282.6,2012,10,16,23
372,280.6,2012,10,17,0
373,280.34,2012,10,17,1
374,280.08,2012,10,17,2
375,279.6,2012,10,17,3
376,279.6,2012,10,17,4
377,279.57,2012,10,17,5
378,276.6,2012,10,17,6
379,276.1,2012,10,17,7
380,275.6,2012,10,17,8
381,275.6,2012,10,17,9
382,275.36,2012,10,17,10
383,275.12,2012,10,17,11
384,278.15,2012,10,17,12
385,281.15,2012,10,17,13
386,285.15,2012,10,17,14
387,287.15,2012,10,17,15
388,289.15,2012,10,17,16
389,290.15,2012,10,17,17
390,290.15,2012,10,17,18
391,291.15,2012,10,17,19
392,292.15,2012,10,17,20
393,291.65,2012,10,17,21
394,291.15,2012,10,17,22
395,290.23,2012,10,17,23
396,289.31,2012,10,18,0
397,288.675,2012,10,18,1
398,288.04,2012,10,18,2
399,288.39,2012,10,18,3
400,288.39,2012,10,18,4
401,288.15,2012,10,18,5
402,288.92,2012,10,18,6
403,288.5,2012,10,18,7
404,287.78,2012,10,18,8
405,286.63,2012,10,18,9
406,285.62,2012,10,18,10
407,285.2,2012,10,18,11
408,284.86,2012,10,18,12
409,286.97,2012,10,18,13
410,289.08,2012,10,18,14
411,290.85,2012,10,18,15
412,292.0,2012,10,18,16
413,293.84,2012,10,18,17
414,293.93,2012,10,18,18
415,291.95,2012,10,18,19
416,290.92,2012,10,18,20
417,289.89,2012,10,18,21
418,289.43,2012,10,18,22
419,289.15,2012,10,18,23
420,288.63,2012,10,19,0
421,288.63,2012,10,19,1
422,290.15,2012,10,19,2
423,290.84,2012,10,19,3
424,289.43,2012,10,19,4
425,287.41,2012,10,19,5
426,287.02,2012,10,19,6
427,286.6,2012,10,19,7
428,285.4,2012,10,19,8
429,284.33,2012,10,19,9
430,283.01,2012,10,19,10
431,282.76,2012,10,19,11
432,282.51,2012,10,19,12
433,282.51,2012,10,19,13
434,283.86,2012,10,19,14
435,285.33,2012,10,19,15
436,286.76,2012,10,19,16
437,288.86,2012,10,19,17
438,289.15,2012,10,19,18
439,288.74,2012,10,19,19
440,288.56,2012,10,19,20
441,288.06,2012,10,19,21
442,287.56,2012,10,19,22
443,286.85,2012,10,19,23
444,285.74,2012,10,20,0
445,285.44,2012,10,20,1
446,284.72,2012,10,20,2
447,283.59,2012,10,20,3
448,282.69,2012,10,20,4
449,283.02,2012,10,20,5
450,283.56,2012,10,20,6
451,284.1,2012,10,20,7
452,283.68,2012,10,20,8
453,282.42,2012,10,20,9
454,281.36,2012,10,20,10
455,281.28,2012,10,20,11
456,281.28,2012,10,20,12
457,281.57,2012,10,20,13
458,282.12,2012,10,20,14
459,282.72,2012,10,20,15
460,282.35,2012,10,20,16
461,282.12,2012,10,20,17
462,281.83,2012,10,20,18
463,281.55,2012,10,20,19
464,281.67,2012,10,20,20
465,281.9,2012,10,20,21
466,281.8,2012,10,20,22
467,281.24,2012,10,20,23
468,281.24,2012,10,21,0
469,281.39,2012,10,21,1
470,281.49,2012,10,21,2
471,281.49,2012,10,21,3
472,281.68,2012,10,21,4
473,281.39,2012,10,21,5
474,281.28625,2012,10,21,6
475,281.1825,2012,10,21,7
476,281.07875,2012,10,21,8
477,280.975,2012,10,21,9
478,280.87125,2012,10,21,10
479,280.7675,2012,10,21,11
480,280.66375,2012,10,21,12
481,280.56,2012,10,21,13
482,281.1366667,2012,10,21,14
483,281.7133333,2012,10,21,15
484,282.29,2012,10,21,16
485,282.8666667,2012,10,21,17
486,283.4433333,2012,10,21,18
487,284.02,2012,10,21,19
488,284.5966667,2012,10,21,20
489,285.1733333,2012,10,21,21
490,285.75,2012,10,21,22
491,284.44,2012,10,21,23
492,283.1875,2012,10,22,0
493,281.935,2012,10,22,1
494,280.6825,2012,10,22,2
495,279.43,2012,10,22,3
496,278.92,2012,10,22,4
497,278.57,2012,10,22,5
498,277.85,2012,10,22,6
499,276.9,2012,10,22,7
500,276.68,2012,10,22,8
501,276.52,2012,10,22,9
502,276.4,2012,10,22,10
503,276.89,2012,10,22,11
504,279.54333330000003,2012,10,22,12
505,282.1966667,2012,10,22,13
506,284.85,2012,10,22,14
507,287.15,2012,10,22,15
508,289.15,2012,10,22,16
509,290.505,2012,10,22,17
510,291.86,2012,10,22,18
511,292.565,2012,10,22,19
512,293.27,2012,10,22,20
513,292.45,2012,10,22,21
514,291.27,2012,10,22,22
515,290.09,2012,10,22,23
516,289.775,2012,10,23,0
517,289.46,2012,10,23,1
518,286.91,2012,10,23,2
519,286.75,2012,10,23,3
520,286.59,2012,10,23,4
521,286.52,2012,10,23,5
522,285.46,2012,10,23,6
523,285.16,2012,10,23,7
524,284.86,2012,10,23,8
525,284.86,2012,10,23,9
526,285.62,2012,10,23,10
527,285.57,2012,10,23,11
528,286.45,2012,10,23,12
529,288.79,2012,10,23,13
530,290.515,2012,10,23,14
531,292.24,2012,10,23,15
532,294.08,2012,10,23,16
533,296.47,2012,10,23,17
534,297.35,2012,10,23,18
535,296.78,2012,10,23,19
536,295.41,2012,10,23,20
537,294.13,2012,10,23,21
538,294.19,2012,10,23,22
539,292.86,2012,10,23,23
540,292.29,2012,10,24,0
541,291.72,2012,10,24,1
542,290.4,2012,10,24,2
543,290.76,2012,10,24,3
544,291.55,2012,10,24,4
545,290.63,2012,10,24,5
546,290.86,2012,10,24,6
547,291.34,2012,10,24,7
548,291.34,2012,10,24,8
549,292.16,2012,10,24,9
550,292.16,2012,10,24,10
551,292.4,2012,10,24,11
552,290.28,2012,10,24,12
553,288.3,2012,10,24,13
554,288.34,2012,10,24,14
555,288.34,2012,10,24,15
556,288.57,2012,10,24,16
557,289.75,2012,10,24,17
558,290.52,2012,10,24,18
559,291.83,2012,10,24,19
560,294.09,2012,10,24,20
561,293.64,2012,10,24,21
562,293.19,2012,10,24,22
563,291.91,2012,10,24,23
564,291.12,2012,10,25,0
565,290.99,2012,10,25,1
566,291.25,2012,10,25,2
567,291.41,2012,10,25,3
568,290.52,2012,10,25,4
569,289.39,2012,10,25,5
570,289.6,2012,10,25,6
571,288.02,2012,10,25,7
572,287.3,2012,10,25,8
573,288.23,2012,10,25,9
574,288.23,2012,10,25,10
575,288.12,2012,10,25,11
576,287.76,2012,10,25,12
577,288.41,2012,10,25,13
578,290.705,2012,10,25,14
579,293.0,2012,10,25,15
580,295.99,2012,10,25,16
581,296.16,2012,10,25,17
582,297.16,2012,10,25,18
583,298.16,2012,10,25,19
584,299.16,2012,10,25,20
585,298.45,2012,10,25,21
586,298.27,2012,10,25,22
587,295.95,2012,10,25,23
588,294.32,2012,10,26,0
589,293.23,2012,10,26,1
590,292.01,2012,10,26,2
591,291.73,2012,10,26,3
592,291.76,2012,10,26,4
593,290.97,2012,10,26,5
594,290.2,2012,10,26,6
595,289.08,2012,10,26,7
596,289.18,2012,10,26,8
597,289.0,2012,10,26,9
598,286.87,2012,10,26,10
599,287.1,2012,10,26,11
600,287.67,2012,10,26,12
601,288.24,2012,10,26,13
602,290.94,2012,10,26,14
603,293.16,2012,10,26,15
604,295.31,2012,10,26,16
605,296.34,2012,10,26,17
606,296.86,2012,10,26,18
607,297.45,2012,10,26,19
608,297.45,2012,10,26,20
609,298.66,2012,10,26,21
610,297.61,2012,10,26,22
611,295.99,2012,10,26,23
612,295.2,2012,10,27,0
613,294.29,2012,10,27,1
614,293.92,2012,10,27,2
615,293.79,2012,10,27,3
616,288.92,2012,10,27,4
617,286.02,2012,10,27,5
618,283.68,2012,10,27,6
619,283.23,2012,10,27,7
620,281.58,2012,10,27,8
621,280.98,2012,10,27,9
622,280.46,2012,10,27,10
623,280.46,2012,10,27,11
624,280.22,2012,10,27,12
625,279.56,2012,10,27,13
626,279.855,2012,10,27,14
627,280.15,2012,10,27,15
628,280.15,2012,10,27,16
629,280.505,2012,10,27,17
630,280.86,2012,10,27,18
631,281.45,2012,10,27,19
632,281.45,2012,10,27,20
633,281.86,2012,10,27,21
634,281.15,2012,10,27,22
635,280.855,2012,10,27,23
636,280.56,2012,10,28,0
637,280.205,2012,10,28,1
638,279.85,2012,10,28,2
639,277.56,2012,10,28,3
640,277.205,2012,10,28,4
641,276.85,2012,10,28,5
642,276.56,2012,10,28,6
643,276.56,2012,10,28,7
644,275.85,2012,10,28,8
645,275.85,2012,10,28,9
646,275.85,2012,10,28,10
647,274.85,2012,10,28,11
648,275.85,2012,10,28,12
649,278.0,2012,10,28,13
650,280.15,2012,10,28,14
651,281.245,2012,10,28,15
652,282.34,2012,10,28,16
653,283.26,2012,10,28,17
654,284.18,2012,10,28,18
655,284.165,2012,10,28,19
656,284.15,2012,10,28,20
657,283.15,2012,10,28,21
658,282.205,2012,10,28,22
659,281.26,2012,10,28,23
660,280.53,2012,10,29,0
661,279.85,2012,10,29,1
662,279.26,2012,10,29,2
663,278.26,2012,10,29,3
664,277.67,2012,10,29,4
665,277.38,2012,10,29,5
666,276.78,2012,10,29,6
667,276.23,2012,10,29,7
668,275.895,2012,10,29,8
669,275.56,2012,10,29,9
670,275.56,2012,10,29,10
671,275.705,2012,10,29,11
672,275.85,2012,10,29,12
673,277.15,2012,10,29,13
674,278.3,2012,10,29,14
675,279.45,2012,10,29,15
676,280.86,2012,10,29,16
677,282.15,2012,10,29,17
678,281.86,2012,10,29,18
679,281.86,2012,10,29,19
680,281.45,2012,10,29,20
681,282.13,2012,10,29,21
682,281.25,2012,10,29,22
683,280.15,2012,10,29,23
684,279.85,2012,10,30,0
685,279.555,2012,10,30,1
686,279.26,2012,10,30,2
687,278.26,2012,10,30,3
688,277.26,2012,10,30,4
689,276.61,2012,10,30,5
690,276.19,2012,10,30,6
691,275.85,2012,10,30,7
692,275.85,2012,10,30,8
693,275.85,2012,10,30,9
694,275.15,2012,10,30,10
695,275.15,2012,10,30,11
696,275.355,2012,10,30,12
697,275.56,2012,10,30,13
698,277.15,2012,10,30,14
699,279.45,2012,10,30,15
700,280.86,2012,10,30,16
701,282.45,2012,10,30,17
702,283.56,2012,10,30,18
703,283.21,2012,10,30,19
704,282.86,2012,10,30,20
705,282.15,2012,10,30,21
706,281.56,2012,10,30,22
707,280.85,2012,10,30,23
708,280.15,2012,10,31,0
709,279.97,2012,10,31,1
710,279.15,2012,10,31,2
711,279.15,2012,10,31,3
712,279.15,2012,10,31,4
713,278.74,2012,10,31,5
714,278.45,2012,10,31,6
715,277.76,2012,10,31,7
716,277.76,2012,10,31,8
717,277.76,2012,10,31,9
718,277.76,2012,10,31,10
719,277.76,2012,10,31,11
720,277.76,2012,10,31,12
721,278.0,2012,10,31,13
722,278.265,2012,10,31,14
723,278.53,2012,10,31,15
724,278.86,2012,10,31,16
725,279.15,2012,10,31,17
726,278.74,2012,10,31,18
727,278.01,2012,10,31,19
728,278.3,2012,10,31,20
729,278.17,2012,10,31,21
730,277.75,2012,10,31,22
731,277.51,2012,10,31,23
732,277.51,2012,11,1,0
733,277.51,2012,11,1,1
734,277.15,2012,11,1,2
735,277.45,2012,11,1,3
736,277.75,2012,11,1,4
737,277.75,2012,11,1,5
738,277.75,2012,11,1,6
739,277.97,2012,11,1,7
740,277.6,2012,11,1,8
741,277.21,2012,11,1,9
742,276.72,2012,11,1,10
743,276.72,2012,11,1,11
744,276.56,2012,11,1,12
745,276.56,2012,11,1,13
746,276.72,2012,11,1,14
747,277.54,2012,11,1,15
748,278.13,2012,11,1,16
749,278.79,2012,11,1,17
750,279.62,2012,11,1,18
751,279.79,2012,11,1,19
752,279.67,2012,11,1,20
753,279.79,2012,11,1,21
754,279.89,2012,11,1,22
755,279.44,2012,11,1,23
756,279.44,2012,11,2,0
757,279.15,2012,11,2,1
758,279.03,2012,11,2,2
759,278.31,2012,11,2,3
760,278.81,2012,11,2,4
761,279.34,2012,11,2,5
762,277.78,2012,11,2,6
763,276.66,2012,11,2,7
764,275.83,2012,11,2,8
765,274.97,2012,11,2,9
766,274.28,2012,11,2,10
767,273.41,2012,11,2,11
768,272.47,2012,11,2,12
769,273.35,2012,11,2,13
770,276.34,2012,11,2,14
771,277.97,2012,11,2,15
772,280.91,2012,11,2,16
773,282.44,2012,11,2,17
774,283.76,2012,11,2,18
775,284.23,2012,11,2,19
776,284.29,2012,11,2,20
777,284.28,2012,11,2,21
778,283.68,2012,11,2,22
779,283.19,2012,11,2,23
780,282.6,2012,11,3,0
781,281.93,2012,11,3,1
782,281.0,2012,11,3,2
783,280.68,2012,11,3,3
784,279.65,2012,11,3,4
785,279.79,2012,11,3,5
786,276.82,2012,11,3,6
787,276.85,2012,11,3,7
788,277.21,2012,11,3,8
789,276.84,2012,11,3,9
790,276.3,2012,11,3,10
791,275.34,2012,11,3,11
792,275.34,2012,11,3,12
793,276.39,2012,11,3,13
794,278.63,2012,11,3,14
795,280.75,2012,11,3,15
796,281.72,2012,11,3,16
797,282.38,2012,11,3,17
798,283.1,2012,11,3,18
799,283.41,2012,11,3,19
800,283.69,2012,11,3,20
801,283.75,2012,11,3,21
802,283.7,2012,11,3,22
803,281.34,2012,11,3,23
804,279.6,2012,11,4,0
805,278.62,2012,11,4,1
806,277.96,2012,11,4,2
807,277.1,2012,11,4,3
808,276.72,2012,11,4,4
809,276.07,2012,11,4,5
810,275.51,2012,11,4,6
811,276.66,2012,11,4,7
812,275.86,2012,11,4,8
813,275.3,2012,11,4,9
814,275.495,2012,11,4,10
815,275.69,2012,11,4,11
816,276.07,2012,11,4,12
817,276.45,2012,11,4,13
818,277.48,2012,11,4,14
819,277.32,2012,11,4,15
820,277.32,2012,11,4,16
821,277.8,2012,11,4,17
822,277.7,2012,11,4,18
823,277.91,2012,11,4,19
824,278.35,2012,11,4,20
825,278.57,2012,11,4,21
826,278.07,2012,11,4,22
827,277.91,2012,11,4,23
828,277.91,2012,11,5,0
829,277.69,2012,11,5,1
830,277.53,2012,11,5,2
831,276.5,2012,11,5,3
832,275.63,2012,11,5,4
833,274.97,2012,11,5,5
834,274.69,2012,11,5,6
835,274.47,2012,11,5,7
836,274.16,2012,11,5,8
837,273.72,2012,11,5,9
838,273.29,2012,11,5,10
839,273.01,2012,11,5,11
840,272.85,2012,11,5,12
841,272.79,2012,11,5,13
842,274.42,2012,11,5,14
843,275.95,2012,11,5,15
844,277.86,2012,11,5,16
845,279.38,2012,11,5,17
846,279.66,2012,11,5,18
847,282.04,2012,11,5,19
848,281.1166667,2012,11,5,20
849,280.1933333,2012,11,5,21
850,279.27,2012,11,5,22
851,279.27,2012,11,5,23
852,279.27,2012,11,6,0
853,279.27,2012,11,6,1
854,279.27,2012,11,6,2
855,279.27,2012,11,6,3
856,279.27,2012,11,6,4
857,279.27,2012,11,6,5
858,279.27,2012,11,6,6
859,272.38,2012,11,6,7
860,272.38,2012,11,6,8
861,272.38,2012,11,6,9
862,272.38,2012,11,6,10
863,272.38,2012,11,6,11
864,272.38,2012,11,6,12
865,276.32,2012,11,6,13
866,276.32,2012,11,6,14
867,276.32,2012,11,6,15
868,276.32,2012,11,6,16
869,277.93,2012,11,6,17
870,279.54,2012,11,6,18
871,280.63,2012,11,6,19
872,281.07,2012,11,6,20
873,280.91,2012,11,6,21
874,280.53,2012,11,6,22
875,278.19,2012,11,6,23
876,276.93,2012,11,7,0
877,275.97,2012,11,7,1
878,275.03,2012,11,7,2
879,275.31,2012,11,7,3
880,274.37,2012,11,7,4
881,273.15,2012,11,7,5
882,272.49,2012,11,7,6
883,272.47,2012,11,7,7
884,272.1,2012,11,7,8
885,271.66,2012,11,7,9
886,271.51,2012,11,7,10
887,271.23,2012,11,7,11
888,270.85,2012,11,7,12
889,272.48,2012,11,7,13
890,274.45,2012,11,7,14
891,276.51,2012,11,7,15
892,279.0,2012,11,7,16
893,281.57,2012,11,7,17
894,282.38,2012,11,7,18
895,282.75,2012,11,7,19
896,283.43,2012,11,7,20
897,282.93,2012,11,7,21
898,282.68,2012,11,7,22
899,281.86,2012,11,7,23
900,281.06,2012,11,8,0
901,280.49,2012,11,8,1
902,279.67,2012,11,8,2
903,279.17,2012,11,8,3
904,278.58,2012,11,8,4
905,278.5,2012,11,8,5
906,278.38,2012,11,8,6
907,278.4,2012,11,8,7
908,278.27,2012,11,8,8
909,278.3,2012,11,8,9
910,278.17,2012,11,8,10
911,278.45,2012,11,8,11
912,278.45,2012,11,8,12
913,277.93,2012,11,8,13
914,278.75,2012,11,8,14
915,279.41,2012,11,8,15
916,280.73,2012,11,8,16
917,281.3,2012,11,8,17
918,281.54,2012,11,8,18
919,282.32,2012,11,8,19
920,282.76,2012,11,8,20
921,282.82,2012,11,8,21
922,282.65,2012,11,8,22
923,279.49,2012,11,8,23
924,279.13,2012,11,9,0
