OBJECTID,UCR,CRIME,DATE_,TIME,CASE,ADDRESS,BEAT,DIST,AT,X_COORD,Y_COORD
56971,245,50$ to 200$,5/31/2009,12:00,090077652I,03072 W 69TH ST,NW82,NW,82,175257.49,1687643.38
56972,245,50$ to 200$,5/31/2009,15:20,090077733I,00709 KETCHAM ST,SW11,SW,11,175775.89,1649857.2
56973,245,50$ to 200$,5/31/2009,15:30,090077786I,08960 S KEYSTONE AV,SE53,SE,53,200076.99,1598478.97
56974,245,50$ to 200$,6/1/2009,12:00,090078315I,03603 WHISTLEWOOD LN,SE41,SE,41,228092.07,1627438.05
56975,245,50$ to 200$,6/1/2009,14:30,090078320I,08135 CORKTREE DR,SE41,SE,41,227961.71,1627703.06
56976,245,50$ to 200$,6/2/2009,18:33,090079004I,00800 S BELMONT AV,SW21,SW,21,179020.89,1642070.16
56977,245,50$ to 200$,6/3/2009,0:01,090079283I,00225 N WARMAN AV,SW13,SW,13,176348.5,1646864.65
56978,245,50$ to 200$,6/3/2009,13:00,090079634I,02419 SHELBY ST,SE22,SE,22,195071.08,1634054.93
56979,245,50$ to 200$,6/4/2009,18:45,090080213I,E 13TH ST & N COLLEGE AV,NE11,NE,11,193732.51,1652501.02
56980,245,50$ to 200$,6/5/2009,1:58,090080328I,00931 N LELAND ST,NE53,NE,53,211425.54,1651069.62
56981,245,50$ to 200$,6/5/2009,17:00,090081202I,04403 SANTA FE CT,SW64,SW,64,166400.15,1627016.72
56982,245,50$ to 200$,6/5/2009,20:00,090080844I,03139 KELSEY CR,NW82,NW,82,174581.82,1684257.6
56983,245,50$ to 200$,6/7/2009,15:52,090081847I,03709 E 10TH ST,NE24,NE,24,205237.07,1651346.14
56984,245,50$ to 200$,6/8/2009,21:00,090083081I,02936 COLES CREEK LN,SW74,SW,74,175510.55,1603320.23
56985,245,50$ to 200$,6/9/2009,9:30,090083034I,00700 W 38TH ST,ND42,ND,42,186310.31,1667296.56
56986,245,50$ to 200$,6/9/2009,13:15,090083058I,00001 W 26TH ST,ND11,ND,11,190445.35,1659679.8
56987,245,50$ to 200$,6/9/2009,14:23,090082884I,02947 N SHERMAN DR,NE14,NE,14,205648.98,1661673.26
56988,245,50$ to 200$,6/9/2009,16:13,090083743I,00222 E MICHIGAN ST,DT21,DT,21,191261.92,1648766.08
56989,245,50$ to 200$,6/10/2009,0:01,090083451I,02310 E WERGES AV,SE32,SE,32,200060.84,1628199.87
56990,245,50$ to 200$,6/10/2009,10:22,090083364I,00088 N DEARBORN ST,NE24,NE,24,203265,1647128.58
56991,245,50$ to 200$,6/10/2009,19:00,090083657I,00005 BEACHWAY DR,SW61,SW,61,161214.51,1645793.89
56992,245,50$ to 200$,6/10/2009,22:30,090084082I,00942 N SHEFFIELD AV,SW12,SW,12,178637.01,1650846.86
56993,245,50$ to 200$,6/11/2009,0:01,090085122I,05096 W 35TH TE,NW33,NW,33,164882.95,1664629.23
56994,245,50$ to 200$,6/11/2009,15:03,090084208I,01324 PANAMA AV,SW82,SW,82,155480.35,1639559.06
56995,245,50$ to 200$,6/15/2009,15:25,090086274I,00040 E ST CLAIR ST,DT21,DT,21,190287.76,1650220.17
56996,245,50$ to 200$,6/16/2009,13:00,090086959I,S TIBBS AV & WICKER RD,SW74,SW,74,173994.99,1600595.71
56997,245,50$ to 200$,6/16/2009,14:15,090086841I,00198 S GIRLS SCHOOL RD,SW81,SW,81,153089.71,1644323.14
56998,245,50$ to 200$,6/16/2009,21:30,090087024I,04445 E 10TH ST,NE51,NE,51,208146.31,1651356.25
56999,245,50$ to 200$,6/18/2009,14:30,090088102I,04180 N COLLEGE AV,ND43,ND,43,193698.67,1669831.65
57000,245,50$ to 200$,6/19/2009,1:00,090088615I,02819 W MICHIGAN ST,SW13,SW,13,176167.88,1649020.49
57001,245,50$ to 200$,6/23/2009,5:00,090091755I,00108 E ST CLAIR ST,DT21,DT,21,190695.03,1650204.86
57002,245,50$ to 200$,6/23/2009,15:40,090090827I,01500 DAWSON ST,SE23,SE,23,198233.41,1639104.19
57003,245,50$ to 200$,6/24/2009,12:38,090091280I,00700 N PENNSYLVANIA ST,DT21,DT,21,190555.92,1649755.22
57004,245,50$ to 200$,6/24/2009,19:15,090091456I,02543 SCHOFIELD AV,NE13,NE,13,197967.73,1659563.35
57005,245,50$ to 200$,6/25/2009,18:35,090092557I,04896 PENDRAGON BL,NW82,NW,82,166089.56,1685457.12
57006,245,50$ to 200$,6/25/2009,19:00,090092065I,07720 GRANDVIEW DR,ND71,ND,71,182328.27,1692639.86
57007,245,50$ to 200$,6/25/2009,19:30,090091987I,06443 W MARKWOOD AV,SW71,SW,71,157564.1,1622745.5
57008,245,50$ to 200$,6/26/2009,10:41,090092259I,03145 CHERRY LAKE RD,NE73,NE,73,244515.94,1663219.16
57009,245,50$ to 200$,6/26/2009,12:30,090092326I,04560 PINEHOLLOW CT,NW31,NW,31,157872.75,1672050.15
57010,245,50$ to 200$,6/26/2009,16:00,090092869I,03923 ALSACE PL,NE71,NE,71,228836.42,1668318.71
57011,245,50$ to 200$,6/26/2009,21:40,090092622I,06001 N MICHIGAN RD,ND74,ND,74,178740.76,1680827.58
57012,245,50$ to 200$,6/28/2009,19:05,090093478I,04557 GARVOK CT,SE52,SE,52,206552.75,1621815.1
57013,245,50$ to 200$,6/28/2009,21:30,090093546I,02300 DR M L K JR ST,NW12,NW,12,186763.88,1658008.94
57014,245,50$ to 200$,6/29/2009,10:30,090093842I,04180 N COLLEGE AV,ND43,ND,43,193698.67,1669831.65
57015,245,50$ to 200$,6/29/2009,20:00,090094987I,05328 GUILFORD AV,ND53,ND,53,194389.47,1676283.15
57016,245,50$ to 200$,6/30/2009,13:00,090095038I,00611 BROKEN BOW TR,SW81,SW,81,150117,1649064
57017,245,50$ to 200$,6/30/2009,23:00,090101642I,08771 DORAL W DR,ND61,ND,61,221791.53,1699923.11
57018,245,50$ to 200$,7/3/2009,15:30,090097380I,04110 ST ANDREWS DR,SW72,SW,72,168858.94,1623184.29
57019,245,50$ to 200$,7/3/2009,17:26,090096425I,04180 N COLLEGE AV,ND43,ND,43,193698.67,1669831.65
57020,245,50$ to 200$,7/4/2009,17:44,090096924I,03915 MADISON AV,SE31,SE,31,194042.43,1625121.29
57021,245,50$ to 200$,7/6/2009,10:00,090097672I,02915 ROLLING DUNES DR,NW72,NW,72,155719.52,1661255.38
57022,245,50$ to 200$,7/6/2009,15:24,090097764I,00259 E ROBERTS RD,SE51,SE,51,190655.59,1620196.38
57023,245,50$ to 200$,7/6/2009,17:00,090098804I,01840 NATIONAL AV,SE32,SE,32,198338.12,1626159.93
57024,245,50$ to 200$,7/6/2009,22:00,090098228I,01326 MARLOWE AV,NE22,NE,22,196128.48,1647414.43
57025,245,50$ to 200$,7/9/2009,7:19,090099310I,03647 TOTEM LN,NW14,NW,14,182599.87,1665201.77
57026,245,50$ to 200$,7/9/2009,17:00,090100204I,06917 STRATTON SQUARE,ND74,ND,74,178565.15,1687476.98
57027,245,50$ to 200$,7/9/2009,17:55,090099696I,04180 N COLLEGE AV,ND43,ND,43,193698.67,1669831.65
57028,245,50$ to 200$,7/10/2009,12:00,090104221I,04180 N COLLEGE AV,ND43,ND,43,193698.67,1669831.65
57029,245,50$ to 200$,7/10/2009,13:15,090100135I,02607 SHIRLEY DR,NW24,NW,24,169660.59,1659612.64
57030,245,50$ to 200$,7/10/2009,14:10,090100169I,01216 KAPPES ST,SW22,SW,22,179686.58,1640338.15
57031,245,50$ to 200$,7/10/2009,21:20,090100349I,02437 SHELBY ST,SE22,SE,22,195071.13,1633784.86
57032,245,50$ to 200$,7/11/2009,19:00,090101099I,07843 LUNA LN,NW73,NW,73,150353.49,1652112.02
57033,245,50$ to 200$,7/13/2009,4:00,090102933I,00218 WISCONSIN ST,SW23,SW,23,188542.19,1639919.73
57034,245,50$ to 200$,7/13/2009,7:00,090105335I,07165 AMERICAN WY,ND63,ND,63,222539.15,1692316.69
57035,245,50$ to 200$,7/13/2009,13:25,090101684I,05911 MADISON AV,SE51,SE,51,196940.33,1614974.6
57036,245,50$ to 200$,7/13/2009,16:00,090101764I,03120 FALCON DR,NW24,NW,24,169190.18,1662812.21
57037,245,50$ to 200$,7/14/2009,1:00,090102188I,00814 S RANDOLPH ST,SE12,SE,12,198274.55,1642129.42
57038,245,50$ to 200$,7/14/2009,14:30,090102426I,01938 KILDARE AV,NE31,NE,31,209981.56,1655661.95
57039,245,50$ to 200$,7/14/2009,18:15,090102465I,01142 LINDEN ST,SE11,SE,11,195851.75,1640628.06
57040,245,50$ to 200$,7/15/2009,1:00,090102875I,01733 SPRUCE ST,SE23,SE,23,196807.53,1638011.36
57041,245,50$ to 200$,7/15/2009,17:34,090103060I,00816 BLAKE ST,DT11,DT,11,185719.09,1650465.66
57042,245,50$ to 200$,7/16/2009,13:00,090103519I,03400 N KEYSTONE AV,ND23,ND,23,200257.04,1664780.62
57043,245,50$ to 200$,7/16/2009,15:30,090000494C,11350 E WASHINGTON ST,NE63,NE,63,244308.62,1649294.85
57044,245,50$ to 200$,7/17/2009,18:00,090105547I,E 9TH ST & N MERIDIAN ST,DT12,DT,12,190089.71,1650650.43
57045,245,50$ to 200$,7/18/2009,18:59,090104760I,04220 THRUSH DR,NW24,NW,24,169139.91,1663587.48
57046,245,50$ to 200$,7/19/2009,9:45,090105110I,01844 E 10TH ST,NE21,NE,21,198411.62,1651383.39
57047,245,50$ to 200$,7/19/2009,11:00,090105086I,05460 E WASHINGTON ST,NE54,NE,54,213489.8,1647415.73
57048,245,50$ to 200$,7/20/2009,17:35,090105816I,05319 KIDWELL CR,SE43,SE,43,222150.07,1618271.86
57049,245,50$ to 200$,7/21/2009,0:30,090106034I,00040 N EUCLID AV,NE51,NE,51,208009.69,1647202.11
57050,245,50$ to 200$,7/21/2009,20:45,090109861I,03532 TIFFANY DR,NE71,NE,71,227084.84,1665688.72
57051,245,50$ to 200$,7/21/2009,21:36,090106521I,PROSPECT ST & S RANDOLPH ST,SE12,SE,12,198294.39,1640840.38
57052,245,50$ to 200$,7/23/2009,7:00,090107870I,01512 N EUCLID AV,NE51,NE,51,207785.82,1653634.25
57053,245,50$ to 200$,7/23/2009,10:00,090110810I,01001 W 10TH ST,DT11,DT,11,184943.03,1651298.34
57054,245,50$ to 200$,7/23/2009,11:00,090107520I,01138 VILLA AV,SE12,SE,12,198773.85,1640650.37
57055,245,50$ to 200$,7/23/2009,11:20,090107301I,01001 W 10TH ST,DT11,DT,11,184943.03,1651298.34
57056,245,50$ to 200$,7/23/2009,21:28,090107605I,00456 N STATE AV,NE22,NE,22,197647.21,1648480.31
57057,245,50$ to 200$,7/24/2009,0:01,090116242I,06630 SUNBURY DR,SW82,SW,82,156426.26,1639609.74
57058,245,50$ to 200$,7/24/2009,21:45,090108237I,03202 NORMANDY RD,NW24,NW,24,168871.62,1663089.69
57059,245,50$ to 200$,7/25/2009,0:30,090108743I,00617 IOWA ST,SE21,SE,21,192725.47,1637724.14
57060,245,50$ to 200$,7/25/2009,17:55,090108615I,05857 DEWEY AV,NE54,NE,54,215582.51,1645965.8
57061,245,50$ to 200$,7/26/2009,1:49,090108848I,00828 N HAMILTON AV,NE23,NE,23,199269.04,1650317.65
57062,245,50$ to 200$,7/26/2009,11:00,090109119I,01015 E BERWYN ST,SE22,SE,22,194500.93,1630691.81
57063,245,50$ to 200$,7/26/2009,18:25,090109139I,00615 E 49TH ST,ND53,ND,53,192920.19,1673768.75
57064,245,50$ to 200$,7/26/2009,21:00,090109222I,00425 N BANCROFT ST,NE53,NE,53,210641.55,1648654.39
57065,245,50$ to 200$,7/27/2009,13:00,090109703I,05764 SAN PAULO CR,ND31,ND,31,220641.14,1679514.64
57066,245,50$ to 200$,7/27/2009,18:39,090109788I,05030 ELLIOTT AV,NE53,NE,53,210636.28,1653751.5
57067,245,50$ to 200$,7/27/2009,23:45,090109943I,07006 SOUTHEASTERN AV,SE41,SE,41,221784.31,1630586.78
57068,245,50$ to 200$,7/28/2009,15:00,090111563I,08012 CASTLE LAKE RD,ND63,ND,63,227592.22,1695051.79
57069,245,50$ to 200$,7/28/2009,18:00,090110515I,06897 W 13TH ST,NW73,NW,73,154910.28,1651912.89
57070,245,50$ to 200$,7/29/2009,0:01,090112252I,01455 MURPHYS LANDING DR,SW73,SW,73,182015.09,1609249.55
57071,245,50$ to 200$,7/29/2009,14:30,090110975I,06760 YELLOWSTONE PW,SW73,SW,73,184745.6,1609778.89
57072,245,50$ to 200$,7/29/2009,15:30,090111049I,01804 E 36TH ST,ND23,ND,23,198052.57,1666090.98
57073,245,50$ to 200$,7/29/2009,16:40,090111645I,05660 E 30TH ST,NE33,NE,33,214308.28,1662117.26
57074,245,50$ to 200$,7/29/2009,21:30,090112794I,05130 MARRISON PL,ND33,ND,33,211241.05,1671303.22
57075,245,50$ to 200$,7/30/2009,0:01,090111655I,08350 MC FARLAND RD,SE54,SE,54,202901.62,1601814.6
57076,245,50$ to 200$,7/30/2009,7:00,090112197I,02628 MARYWOOD DR,SE54,SE,54,200937.56,1605828.2
57077,245,50$ to 200$,7/31/2009,12:00,090115018I,04114 PATRICIA ST,NW24,NW,24,169559.84,1662084.79
57078,245,50$ to 200$,8/1/2009,16:00,090112765I,01037 DARBY LN,ND71,ND,71,184942.58,1697392.57
57079,245,50$ to 200$,8/2/2009,17:00,090114394I,06155 RALEIGH DR,NE32,NE,32,217384.38,1658929.57
57080,245,50$ to 200$,8/2/2009,19:00,090113231I,07834 STAFFORD LN,ND71,ND,71,183261.17,1693578.58
57081,245,50$ to 200$,8/2/2009,20:30,090113299I,00842 N CAPITOL AV,DT12,DT,12,189052.68,1650535
57082,245,50$ to 200$,8/3/2009,15:00,090113683I,00837 WESTMORE DR,SW81,SW,81,151179.95,1650041.33
57083,245,50$ to 200$,8/4/2009,0:01,090114503I,04381 DECLARATION DR,SE31,SE,31,190585.58,1623000.41
57084,245,50$ to 200$,8/6/2009,10:15,090115329I,05347 N KEYSTONE AV,ND51,ND,51,200241.64,1676336.9
57085,245,50$ to 200$,8/6/2009,18:30,090117442I,07717 ALEXANDER ST,SE44,SE,44,244022.14,1605803.9
57086,245,50$ to 200$,8/6/2009,21:00,090115686I,01200 MARTIN ST,SE32,SE,32,195615.3,1628964.59
57087,245,50$ to 200$,8/6/2009,21:23,090115685I,01640 E WASHINGTON ST,NE22,NE,22,197511.47,1646286.1
57088,245,50$ to 200$,8/6/2009,22:00,090115733I,03269 MOLLER RD,NW33,NW,33,162564.68,1663434.17
57089,245,50$ to 200$,8/7/2009,14:45,090116105I,02420 RIVERSIDE DR E,NW11,NW,11,180704.08,1658715.12
57090,245,50$ to 200$,8/9/2009,14:00,090117235I,00240 LEEDS AV,SE12,SE,12,201383.23,1645141.9
57091,245,50$ to 200$,8/9/2009,15:18,090117148I,02226 DANFORD SQUARE,ND74,ND,74,178250.75,1687286.35
57092,245,50$ to 200$,8/10/2009,3:00,090117738I,05777 SEBRING DR,NW61,NW,61,167423.8,1679274.04
57093,245,50$ to 200$,8/11/2009,9:45,090118303I,01250 E MARKET ST,NE22,NE,22,195838.16,1646582.4
57094,245,50$ to 200$,8/11/2009,17:17,090118338I,01742 OLIVE ST,SE22,SE,22,195367.57,1637906.42
57095,245,50$ to 200$,8/12/2009,12:00,090120260I,00544 N GOODLET AV,SW11,SW,11,174726.78,1649291.39
57096,245,50$ to 200$,8/12/2009,18:30,090119035I,03901 ROOKWOOD AV,ND42,ND,42,187421.05,1667896.28
57097,245,50$ to 200$,8/12/2009,20:00,090119046I,00604 E 13TH ST,NE11,NE,11,192959.77,1652518.8
57098,245,50$ to 200$,8/13/2009,19:00,090119669I,00913 S KIEL AV,SW62,SW,62,160444.89,1641489.53
57099,245,50$ to 200$,8/14/2009,12:00,090120626I,03435 SUTHERLAND AV,ND23,ND,23,196771.8,1664978.7
57100,245,50$ to 200$,8/16/2009,15:00,090121353I,00818 ANTIQUE CT,ND74,ND,74,185806.12,1685085.47
57101,245,50$ to 200$,8/16/2009,21:30,090121444I,05313 W 10TH ST,SW61,SW,61,163863.14,1651057.33
57102,245,50$ to 200$,8/17/2009,2:00,090121786I,00633 STEVENS ST,DT34,DT,34,193101.01,1642849.4
57103,245,50$ to 200$,8/18/2009,21:00,090127516I,00423 W VERMONT ST,DT13,DT,13,187829.6,1648359.85
57104,245,50$ to 200$,8/19/2009,1:00,090122786I,00336 S GRAY ST,SE12,SE,12,202951.43,1644564.91
57105,245,50$ to 200$,8/19/2009,12:46,090122960I,11550 BOONE DR,NE63,NE,63,245764.69,1652545.28
57106,245,50$ to 200$,8/19/2009,15:00,090124226I,W 16TH ST & N CAPITOL AV,NW13,NW,13,189064.14,1653971.6
57107,245,50$ to 200$,8/20/2009,20:45,090123787I,06714 EAGLES WING DR,NW72,NW,72,156102.06,1664766.04
57108,245,50$ to 200$,8/21/2009,22:45,090124428I,00334 N RANDOLPH ST,NE22,NE,22,198296.59,1647748.59
57109,245,50$ to 200$,8/21/2009,23:00,090124616I,02506 S LYONS AV,SW64,SW,64,168641.57,1632665.82
57110,245,50$ to 200$,8/23/2009,18:45,090125361I,04225 E 82ND ST,ND62,ND,62,207677.73,1697177.15
57111,245,50$ to 200$,8/23/2009,21:00,090126038I,02423 GALAXY LN,NE73,NE,73,232348.25,1659095
57112,245,50$ to 200$,8/23/2009,21:00,090125374I,06028 WILLIAMSBURG CT,ND32,ND,32,216469.62,1671729.41
57113,245,50$ to 200$,8/26/2009,17:45,090127115I,00960 N EWING ST,NE24,NE,24,204770.61,1651046.72
57114,245,50$ to 200$,8/27/2009,1:00,090127406I,02102 N MERIDIAN ST,NW13,NW,13,190183.98,1656420.3
57115,245,50$ to 200$,8/27/2009,8:30,090129885I,00029 W WASHINGTON ST,DT32,DT,32,189625.16,1646218.26
57116,245,50$ to 200$,8/27/2009,15:00,090128010I,07115 ROSSDALE PL,SW71,SW,71,154299.7,1616827.05
57117,245,50$ to 200$,8/27/2009,18:15,090127761I,01541 OLIVE ST,SE11,SE,11,195441.63,1638824.49
57118,245,50$ to 200$,8/28/2009,2:00,090127921I,00534 TROWBRIDGE ST,SE12,SE,12,200626.6,1643231.14
57119,245,50$ to 200$,8/28/2009,19:00,090128327I,03120 E 30TH ST,ND22,ND,22,202695.92,1662096.49
57120,245,50$ to 200$,8/29/2009,14:30,090128716I,02115 NOWLAND AV,NE21,NE,21,199322.89,1652900.68
57121,245,50$ to 200$,8/29/2009,16:45,090128770I,00555 FAIRFIELD AV,ND13,ND,13,192900.27,1664862.4
57122,245,50$ to 200$,8/29/2009,22:30,090129163I,00803 N OXFORD ST,NE24,NE,24,201974.07,1650474.4
57123,245,50$ to 200$,9/1/2009,0:01,090131671I,04842 WINTHROP AV,ND53,ND,53,194826.39,1673483.49
57124,245,50$ to 200$,9/1/2009,11:42,090130258I,04251 COSSELL RD,SW11,SW,11,168840.94,1648730.37
57125,245,50$ to 200$,9/1/2009,19:50,090130570I,05685 W OHIO ST,SW61,SW,61,161368.61,1646947.96
57126,245,50$ to 200$,9/3/2009,1:00,090132027I,00343 VILLA AV,SE12,SE,12,198549.51,1644176.15
57127,245,50$ to 200$,9/3/2009,18:45,090131789I,01216 KAPPES ST,SW22,SW,22,179686.58,1640338.15
57128,245,50$ to 200$,9/4/2009,15:00,090132244I,03375 W MICHIGAN ST,SW13,SW,13,173802.49,1648915.21
57129,245,50$ to 200$,9/6/2009,19:00,090133407I,01901 E WASHINGTON ST,SE12,SE,12,198318.74,1646318.53
57130,245,50$ to 200$,9/7/2009,0:01,090133587I,01427 OLIVER AV,SW22,SW,22,182097.5,1643151.17
57131,245,50$ to 200$,9/7/2009,0:04,090133499I,04905 HEATHMOORE DR W,SE43,SE,43,215722.7,1620266.07
57132,245,50$ to 200$,9/7/2009,19:00,090133836I,08249 PICKFORD DR,SE54,SE,54,202552.11,1602269.42
57133,245,50$ to 200$,9/7/2009,21:31,090133887I,02802 W 61ST ST,NW61,NW,61,175946.05,1681597.76
57134,245,50$ to 200$,9/9/2009,14:11,090134956I,00921 E WASHINGTON ST,SE11,SE,11,194484.69,1646126.26
57135,245,50$ to 200$,9/10/2009,20:00,090136639I,03124 SUMMERSONG DR,SW64,SW,64,163160.23,1628892.34
57136,245,50$ to 200$,9/11/2009,23:10,090136461I,00322 S MICKLEY AV,SW62,SW,62,161382.52,1643752.58
57137,245,50$ to 200$,9/12/2009,2:00,090137185I,03432 N EMERSON AV,ND22,ND,22,210945.43,1665029.24
57138,245,50$ to 200$,9/14/2009,15:00,090137846I,00765 ARNOLDA AV,SW11,SW,11,175509.45,1650001.72
57139,245,50$ to 200$,9/15/2009,8:00,090138020I,00730 S RICHLAND ST,SW22,SW,22,180557.99,1642920.14
57140,245,50$ to 200$,9/15/2009,12:00,090138474I,02414 ST PAUL ST,SE24,SE,24,199803.16,1634159.96
57141,245,50$ to 200$,9/16/2009,0:01,090139069I,08315 ROY RD,NE62,NE,62,228332.89,1659586.16
57142,245,50$ to 200$,9/16/2009,17:00,090139010I,01216 KAPPES ST,SW22,SW,22,179686.58,1640338.15
57143,245,50$ to 200$,9/16/2009,19:15,090139091I,03139 N HUBER ST,NE71,NE,71,226081.18,1662973.03
57144,245,50$ to 200$,9/17/2009,1:00,090139239I,09051 E 38TH PL,NE72,NE,72,231876.2,1667959.79
57145,245,50$ to 200$,9/17/2009,8:00,090139292I,00484 E ST CLAIR ST,DT21,DT,21,192534.63,1650137.36
57146,245,50$ to 200$,9/17/2009,19:30,090140318I,E TERRACE AV & WRIGHT ST,SE21,SE,21,193460.24,1639365.17
57147,245,50$ to 200$,9/19/2009,17:00,090140733I,04429 FARNSWORTH ST,SW64,SW,64,167960.44,1630744
57148,245,50$ to 200$,9/22/2009,6:30,090142317I,03403 GLEN ARM EDR,NW32,NW,32,157524.59,1664440.71
57149,245,50$ to 200$,9/22/2009,22:00,090142602I,01118 CONGRESS AV,NW14,NW,14,183611.45,1662673.94
57150,245,50$ to 200$,9/22/2009,23:00,090142718I,07536 SOUTHFIELD DR,SE54,SE,54,200777.46,1606008.7
57151,245,50$ to 200$,9/28/2009,17:45,090145638I,00309 N FOREST AV,NE23,NE,23,200430.67,1647942.32
57152,245,50$ to 200$,9/29/2009,0:01,090146059I,01458 PANAMA AV,SW82,SW,82,155425.68,1638907.69
57153,245,50$ to 200$,9/29/2009,4:02,090145849I,10020 E 10TH ST,NE63,NE,63,237303.99,1651561.83
57154,245,50$ to 200$,10/1/2009,8:30,090150350I,00971 E BANTA RD,SE51,SE,51,194127.4,1611605.83
57155,245,50$ to 200$,10/1/2009,17:45,090147481I,02117 SINGLETON ST,SE21,SE,21,192691.85,1635992.72
57156,245,50$ to 200$,10/4/2009,18:00,090148932I,ENGLISH AV & S LASALLE ST,SE12,SE,12,203613.05,1643552.15
57157,245,50$ to 200$,10/6/2009,16:18,090149951I,00311 S LYONS AV,SW62,SW,62,168903.43,1644063.15
57158,245,50$ to 200$,10/7/2009,13:25,090150462I,03568 PATTON DR,NW32,NW,32,161126.18,1665308.89
57159,245,50$ to 200$,10/8/2009,12:08,090150998I,09251 EAGLE MEADOW DR,NW71,NW,71,142616.1,1674155.73
57160,245,50$ to 200$,10/12/2009,10:45,090152918I,00811 DR M L K JR ST,DT12,DT,12,187295.81,1650408.38
57161,245,50$ to 200$,10/12/2009,12:00,090152979I,03935 W MOORESVILLE RD,SW72,SW,72,169867.8,1626661.99
57162,245,50$ to 200$,10/12/2009,16:30,090153059I,01400 SHELBY ST,SE11,SE,11,195029.43,1639378.51
57163,245,50$ to 200$,10/12/2009,19:00,090153210I,01142 N HOLMES AV,SW11,SW,11,176724.47,1652206.18
57164,245,50$ to 200$,10/14/2009,11:55,090153963I,02719 N BOEHNING ST,NE62,NE,62,231231.36,1660765.28
57165,245,50$ to 200$,10/18/2009,16:00,090156153I,08625 GUILFORD AV,ND72,ND,72,194728.25,1699372.4
57166,245,50$ to 200$,10/20/2009,0:01,090158290I,00938 N FENTON AV,NE62,NE,62,229312.99,1651252.99
57167,245,50$ to 200$,10/20/2009,13:00,090157069I,01500 N SENATE AV,NW13,NW,13,188573.25,1653540.98
57168,245,50$ to 200$,10/22/2009,14:30,090158306I,02406 N TIBBS AV,NW21,NW,21,173725.07,1658943.3
57169,245,50$ to 200$,10/24/2009,18:30,090159505I,05123 N COLLEGE AV,ND53,ND,53,193586.54,1674777.83
57170,245,50$ to 200$,10/24/2009,22:00,090159920I,02510 TYRONE DR,NW22,NW,22,177215.23,1661942.5
57171,245,50$ to 200$,10/25/2009,19:00,090159905I,03929 IRELAND DR,NE72,NE,72,233574.38,1668626.1
57172,245,50$ to 200$,10/29/2009,20:00,090165722I,06052 E WASHINGTON ST,NE65,NE,65,216857.88,1647616.71
57173,245,50$ to 200$,11/1/2009,12:40,090163601I,03001 N COLLEGE AV,ND11,ND,11,193743.35,1661973.37
57174,245,50$ to 200$,11/2/2009,14:00,090164085I,01337 LINDEN ST,SE11,SE,11,195884.37,1639756.6
57175,245,50$ to 200$,11/6/2009,9:35,090166217I,03000 SOUTHEASTERN AV,SE12,SE,12,202657.12,1643330.79
57176,245,50$ to 200$,11/7/2009,15:00,090167040I,08415 E 34TH ST,NE71,NE,71,228875.38,1664929.68
57177,245,50$ to 200$,11/7/2009,20:00,090169049I,00243 N STATE AV,NE22,NE,22,197684.37,1647130.29
57178,245,50$ to 200$,11/8/2009,12:00,090167354I,01360 S SIGSBEE ST,SW82,SW,82,156125.09,1639253.57
57179,245,50$ to 200$,11/9/2009,16:00,090168059I,05340 W MOORESVILLE RD,SW72,SW,72,163536.57,1623586.96
57180,245,50$ to 200$,11/10/2009,8:00,090168730I,02354 GUILFORD AV,NE13,NE,13,194529.14,1658365.38
57181,245,50$ to 200$,11/10/2009,11:15,090168478I,00025 E 9TH ST,DT21,DT,21,190370.34,1650618.33
57182,245,50$ to 200$,11/13/2009,12:40,090170198I,06901 CHRYSLER ST,NW82,NW,82,166256.61,1687397.75
57183,245,50$ to 200$,11/20/2009,11:00,090173848I,00254 E ROBERTS RD,SE51,SE,51,190640.04,1620236.03
57184,245,50$ to 200$,11/21/2009,2:00,090174240I,03374 W MICHIGAN ST,SW11,SW,11,173800.83,1648955.18
57185,245,50$ to 200$,11/23/2009,17:10,090175543I,03375 W MICHIGAN ST,SW13,SW,13,173802.49,1648915.21
57186,245,50$ to 200$,11/25/2009,1:00,090176503I,02502 SHELBY ST,SE22,SE,22,195031.69,1633440.16
57187,245,50$ to 200$,11/25/2009,22:30,090176861I,01701 SENATE BL,NW13,NW,13,187901.73,1654479.62
57188,245,50$ to 200$,12/3/2009,17:52,090180454I,02322 MULBERRY LN,SE54,SE,54,200338.87,1604907.71
57189,245,50$ to 200$,12/4/2009,0:01,090180748I,03415 W MORRIS ST,SW21,SW,21,173487.36,1640148.57
57190,245,50$ to 200$,12/4/2009,14:00,090180971I,02121 W MICHIGAN ST,SW13,SW,13,178956.1,1649051.51
57191,245,50$ to 200$,12/8/2009,16:17,090182662I,05173 W WASHINGTON ST,SW62,SW,62,164812.43,1641489.97
57192,245,50$ to 200$,12/8/2009,20:30,090182801I,N ILLINOIS ST & W VERMONT ST,DT13,DT,13,189505.16,1648299.09
57193,245,50$ to 200$,12/13/2009,22:30,090185233I,02176 SHELBY ST,SE22,SE,22,195023.25,1635405.33
57194,245,50$ to 200$,12/16/2009,22:00,100007005I,00041 S HARRIS AV,SW13,SW,13,176031.57,1645176.97
57195,245,50$ to 200$,12/20/2009,10:37,090188312I,01105 W 36TH ST,NW14,NW,14,183702.45,1664564.21
57196,245,50$ to 200$,12/21/2009,16:45,090188939I,01450 E 10TH ST,NE21,NE,21,196752.21,1651385.35
