OBJECTID,UCR,CRIME,DATE_,TIME,CASE,ADDRESS,BEAT,DIST,AT,X_COORD,Y_COORD
73594,235,Over 200$,6/15/2018,17:34,D180063193A,2002 GABLE LANE CT,NW51,NW,51,179212.2,1668498.15
73595,235,Over 200$,6/15/2018,19:45,D180064556A,5628 N ILLINOIS ST,ND41,ND,41,189653.1,1678149.78
73596,235,Over 200$,6/20/2018,21:30,D180065404A,2205 N DELAWARE ST,NE11,NE,11,191453.21,1657409.11
73597,235,Over 200$,6/21/2018,0:00,D180071024A,430 N PARK AVE,DT21,DT,21,193009.28,1648436.42
73598,235,Over 200$,6/21/2018,3:30,D180065285A,1623 ASBURY ST,SE22,SE,22,197979.13,1638488.78
73599,235,Over 200$,6/21/2018,16:00,D180065912A,505 ST PAUL ST,SE12,SE,12,199706.93,1643428.91
73600,235,Over 200$,6/24/2018,15:00,D180066725A,2421 FOLTZ ST,SW22,SW,22,169754.21,1633086.19
73601,235,Over 200$,6/25/2018,15:01,D180066990A,1055 E RAYMOND ST,SE21,SE,21,194917.23,1635406.54
73602,235,Over 200$,6/25/2018,19:06,D180067087A,222 E MARKET ST,DT21,DT,21,191237.41,1646858.89
73603,235,Over 200$,6/26/2018,13:29,D180067351A,1801 N EXETER AVE,NW21,NW,21,172716.44,1655244.52
73604,235,Over 200$,6/26/2018,22:35,D180067660A,301 MASSACHUSETTS AVE,DT21,DT,21,191168.58,1647793.5
73605,235,Over 200$,6/27/2018,4:05,D180067643A,7900 SHELBY ST,SE33,SE,33,194516.09,1604035.62
73606,235,Over 200$,6/27/2018,21:05,D180067974A,W 34TH ST/BOULEVARD PL,ND11,ND,11,188411.28,1664536.05
73607,235,Over 200$,6/28/2018,2:40,D180068194A,2432 BROADWAY ST,NE11,NE,11,193261.12,1658875.7
73608,235,Over 200$,7/1/2018,6:38,D180069350A,762 N CONCORD ST,SW11,SW,11,175155.64,1650342.13
73609,235,Over 200$,7/1/2018,9:09,D180069382A,E 22ND ST/BELLEFONTAINE ST,NE11,NE,11,194673.39,1657357.17
73610,235,Over 200$,7/4/2018,10:48,D180074821A,742 BLAKE ST,DT11,DT,11,185688.02,1650163.91
73611,235,Over 200$,7/4/2018,21:00,D180071057A,55 MONUMENT CIR,DT21,DT,21,190220.12,1646596.28
73612,235,Over 200$,7/5/2018,0:37,D180070895A,920 WOODLAWN AVE,SE11,SE,11,194243.9,1641185.9
73613,235,Over 200$,7/5/2018,10:35,D180071154A,8400 WESTFIELD BL,ND53,ND,53,196655.91,1697862.55
73614,235,Over 200$,7/5/2018,19:00,D180081256A,335 W 9TH ST,DT11,DT,11,188171.67,1650635.57
73615,235,Over 200$,7/8/2018,13:30,D180072712A,2025 MEDFORD AVE,NW21,NW,21,175592.55,1656186.64
73616,235,Over 200$,7/8/2018,23:00,D180072696A,550 EASTERN AVE,NE22,NE,22,201194.95,1649367.42
73617,235,Over 200$,7/9/2018,6:00,D180072773A,650 ESKENAZI AVE,DT11,DT,11,183006.3,1650310.22
73618,235,Over 200$,7/10/2018,7:17,D180073007A,299 N ILLINOIS ST,DT11,DT,11,189524.46,1647760.68
73619,235,Over 200$,7/10/2018,8:15,D180073293A,451 E MARKET ST,DT21,DT,21,192253.4,1646630.32
73620,235,Over 200$,7/11/2018,11:00,D180074393A,765 MASSACHUSETTS AVE,DT21,DT,21,193448.67,1649887.62
73621,235,Over 200$,7/11/2018,15:00,D180074502A,5301 WINTHROP AVE,ND41,ND,41,194862.65,1676171.02
73622,235,Over 200$,7/11/2018,22:00,D180074491A,E 32ND ST/BROADWAY ST,ND12,ND,12,193395.29,1663319.22
73623,235,Over 200$,7/14/2018,4:34,D180074722A,49 W GEORGIA ST,DT12,DT,12,189556.6,1645168.68
73624,235,Over 200$,7/14/2018,11:07,D180074830A,N NEW JERSEY ST/E MARKET ST,DT21,DT,21,191996.08,1646680.86
73625,235,Over 200$,7/15/2018,21:00,D180076595A,1445 STADIUM WAY,NW11,NW,11,181532.5,1653662.45
73626,235,Over 200$,7/15/2018,99:99,D180075951A,3949 GABLE LANE DR,NW51,NW,51,179259.86,1668122.71
73627,235,Over 200$,7/16/2018,13:08,D180077403A,5712 UNIVERSITY AVE,NE42,NE,42,214893.9,1646026.97
73628,235,Over 200$,7/18/2018,8:00,D180076608A,1131 MARLOWE AVE,NE22,NE,22,195364.71,1647302.58
73629,235,Over 200$,7/19/2018,17:00,D180079919A,640 E MICHIGAN ST,DT21,DT,21,193245.37,1648705.45
73630,235,Over 200$,7/20/2018,7:29,D180077267A,263 S AUDUBON RD,NE42,NE,42,214670.37,1645719.88
73631,235,Over 200$,7/21/2018,20:00,D180078142A,GUILFORD AV & BROAD RIPPLE AV,ND41,ND,41,194394.52,1683592.63
73632,235,Over 200$,7/22/2018,0:00,D180081729A,3401 S DELAWARE ST,SE23,SE,23,190801.12,1627736.48
73633,235,Over 200$,7/22/2018,13:00,D180082789A,1832 WELCHWOOD CIR,ND52,ND,52,180541.92,1694668.87
73634,235,Over 200$,7/22/2018,17:15,D180078289A,524 E 16TH ST,NE11,NE,11,192779.29,1654332.55
73635,235,Over 200$,7/22/2018,20:00,D180078675A,421 CANAL VW,DT11,DT,11,187700.15,1649857.04
73636,235,Over 200$,7/23/2018,0:00,D180081820A,2836 NEWHART ST,SW51,SW,51,175957.07,1617751.77
73637,235,Over 200$,7/23/2018,8:00,D180086789A,335 W 9TH ST,DT11,DT,11,188171.67,1650635.57
73638,235,Over 200$,7/23/2018,12:28,D180078549A,E MICHIGAN ST/N PENNSYLVANIA,DT21,DT,21,190499.09,1648881.36
73639,235,Over 200$,7/26/2018,22:25,D180080081A,501 N CAPITOL AVE,DT11,DT,11,189053.34,1648849.07
73640,235,Over 200$,7/27/2018,23:00,D180081631A,640 E MICHIGAN ST,DT21,DT,21,193245.37,1648705.45
73641,235,Over 200$,7/31/2018,15:30,D180082303A,1409 OLIVE ST,SE11,SE,11,195546.63,1639397.17
73642,235,Over 200$,7/31/2018,18:00,D180083639A,3061 S MCCLURE ST,SW23,SW,23,170756.5,1628755.91
73643,235,Over 200$,8/1/2018,0:01,D180082194A,4673 EDWARDIAN CR,NW51,NW,51,166854.78,1673424.64
73644,235,Over 200$,8/2/2018,11:00,D180083051A,5316 BROADWAY ST,ND41,ND,41,193156.25,1676194.64
73645,235,Over 200$,8/2/2018,11:36,D180083009A,2236 E 10TH ST,NE21,NE,21,199863.96,1651469.34
73646,235,Over 200$,8/3/2018,12:00,D180084803A,540 N COLLEGE AVE,DT21,DT,21,193490.83,1648871.31
73647,235,Over 200$,8/5/2018,11:56,D180083848A,501 N CAPITOL AVE,DT11,DT,11,189053.34,1648849.07
73648,235,Over 200$,8/5/2018,19:00,D180088563A,923 N MERIDIAN ST,DT21,DT,21,190238.96,1650762.22
73649,235,Over 200$,8/8/2018,21:00,D180086804A,1127 E MARKET ST,NE22,NE,22,195369.77,1646454.18
73650,235,Over 200$,8/8/2018,22:16,D180085386A,2838 ALLEN AV,SE21,SE,21,193707.14,1630976.13
73651,235,Over 200$,8/9/2018,0:00,D180088656A,640 E MICHIGAN ST,DT21,DT,21,193245.37,1648705.45
73652,235,Over 200$,8/10/2018,8:30,D180087748A,49 W MARYLAND ST,DT12,DT,12,189674.2,1645672.21
73653,235,Over 200$,8/11/2018,7:54,D180086322A,431 S ARLINGTON AVE,NE42,NE,42,216495.79,1644307.24
73654,235,Over 200$,8/11/2018,99:99,D180088687A,423 CANAL CT N DR,DT11,DT,11,187593.54,1650244.86
73655,235,Over 200$,8/12/2018,4:00,D180087831A,917 CAMP ST,DT11,DT,11,186585.9,1650907.61
73656,235,Over 200$,8/13/2018,17:00,D180090391A,451 E MARKET ST,DT21,DT,21,192253.4,1646630.32
73657,235,Over 200$,8/15/2018,18:00,D180089281A,630 N COLLEGE AVE,DT21,DT,21,193505.59,1649274.13
73658,235,Over 200$,8/16/2018,1:30,D180088481A,3757 S STATE AVE,SE24,SE,24,197708.85,1626485.56
73659,235,Over 200$,8/16/2018,2:30,D180088404A,1135 PLEASANT ST,SE11,SE,11,195441.26,1641693.52
73660,235,Over 200$,8/16/2018,99:99,D180089036A,4712 ROUND LAKE RD,ND42,ND,42,201691.87,1673613.98
73661,235,Over 200$,8/17/2018,15:30,D180090519A,5853 JULIAN AVE,NE42,NE,42,215662.61,1646664.79
73662,235,Over 200$,8/18/2018,11:56,D180089308A,1066 VIRGINIA AVE,SE11,SE,11,194878.36,1640999.77
73663,235,Over 200$,8/18/2018,22:51,D180089501A,1021 E RAYMOND ST,SE21,SE,21,194586.99,1635386.05
73664,235,Over 200$,8/19/2018,20:00,D180091040A,1098 E 42ND ST,ND13,ND,13,195320.52,1670082.59
73665,235,Over 200$,8/19/2018,21:30,D180089883A,6104 COMPTON ST,ND41,ND,41,195487.34,1682166.67
73666,235,Over 200$,8/20/2018,12:00,D180093165A,5851 GRAY RD,SE32,SE,32,207194.23,1615180.63
73667,235,Over 200$,8/20/2018,17:32,D180090219A,920 W 10TH ST,NW11,NW,11,185519.74,1651332.89
73668,235,Over 200$,8/20/2018,19:18,D180090228A,11444 OLD STONE DR,ND63,ND,63,244919.45,1700262.06
73669,235,Over 200$,8/21/2018,15:21,D180090549A,3502 W 16TH ST,NW21,NW,21,172950.94,1653979.94
73670,235,Over 200$,8/21/2018,19:08,D180090643A,501 N CAPITOL AVE,DT11,DT,11,189053.34,1648849.07
73671,235,Over 200$,8/22/2018,13:00,D180094093A,320 N MERIDIAN ST,DT11,DT,11,189860.43,1647980.83
73672,235,Over 200$,8/22/2018,18:00,D180091586A,501 N CAPITOL AVE,DT11,DT,11,189053.34,1648849.07
73673,235,Over 200$,8/24/2018,15:30,D180092284A,407 CANAL VW,DT11,DT,11,187782.26,1649863.87
73674,235,Over 200$,8/25/2018,8:27,D180092173A,233 E ST JOSEPH ST,DT21,DT,21,191438.28,1650860.34
73675,235,Over 200$,8/25/2018,17:25,D180092325A,3446 N KENWOOD AVE,ND11,ND,11,189323.14,1665013.84
73676,235,Over 200$,8/26/2018,18:00,D180092949A,640 E MICHIGAN ST,DT21,DT,21,193245.37,1648705.45
73677,235,Over 200$,8/27/2018,12:00,D180094430A,501 N CAPITOL AVE,DT11,DT,11,189053.34,1648849.07
73678,235,Over 200$,8/28/2018,19:45,D180094138A,20 W VERMONT ST,DT11,DT,11,189855.81,1648326.02
73679,235,Over 200$,8/30/2018,20:00,D180095006A,622 LEXINGTON AVE,DT22,DT,22,193255.22,1643634.79
73680,235,Over 200$,9/1/2018,0:01,D180107787A,406 E MICHIGAN ST,DT21,DT,21,192150.42,1648753.74
73681,235,Over 200$,9/1/2018,7:31,D180095247A,859 BIRCH AVE,SW12,SW,12,183799.37,1642088.94
73682,235,Over 200$,9/3/2018,0:00,D180096154A,631 E MICHIGAN ST,DT21,DT,21,193427.31,1648593.12
73683,235,Over 200$,9/5/2018,18:30,D180098036A,31 W OHIO ST,DT11,DT,11,189786.02,1647162.63
73684,235,Over 200$,9/5/2018,20:30,D180097409A,501 N CAPITOL AVE,DT11,DT,11,189053.34,1648849.07
73685,235,Over 200$,9/5/2018,21:30,D180097466A,17 S OXFORD ST,SE12,SE,12,202061,1646534.36
73686,235,Over 200$,9/6/2018,15:30,D180097609A,1075 BROOKS ST,NW11,NW,11,185701.79,1651616.63
73687,235,Over 200$,9/7/2018,8:30,D180097778A,1408 INGOMAR ST,SW21,SW,21,162225.01,1639032.17
73688,235,Over 200$,9/9/2018,12:00,D180098678A,501 N EAST ST E,DT21,DT,21,192774.3,1648972.52
73689,235,Over 200$,9/11/2018,0:00,D180099443A,1614 IOWA ST,SE22,SE,22,197249.15,1637951.27
73690,235,Over 200$,9/11/2018,8:30,D180099451A,42 W SOUTH ST S,DT12,DT,12,189524.62,1644293.95
73691,235,Over 200$,9/15/2018,12:00,D180101734A,901 FORT WAYNE AVE,DT21,DT,21,191875.35,1650568.75
73692,235,Over 200$,9/16/2018,22:00,D180101610A,702 LOCKEFIELD CT,DT11,DT,11,185805.57,1650025.84
73693,235,Over 200$,9/17/2018,5:08,D180101671A,930 E TABOR ST,SE21,SE,21,193963.62,1635119.46
73694,235,Over 200$,9/17/2018,6:30,D180101727A,4150 IOWA ST,SE13,SE,13,207439.32,1638019.63
73695,235,Over 200$,9/17/2018,17:52,D180101979A,9322 KNIGHTS BRG,ND53,ND,53,208250.71,1703034.72
73696,235,Over 200$,9/18/2018,23:40,D180102877A,35 N DREXEL AVE,NE41,NE,41,208792.52,1647505.18
73697,235,Over 200$,9/19/2018,17:00,D180103028A,423 S PARK AVE,DT22,DT,22,193106.78,1643791.86
73698,235,Over 200$,9/19/2018,21:08,D180102929A,1122 E 16TH ST,NE12,NE,12,195253.22,1654045.55
73699,235,Over 200$,9/20/2018,10:00,D180103248A,719 VIRGINIA AVE,DT22,DT,22,193439.86,1642582.36
73700,235,Over 200$,9/23/2018,10:47,D180104264A,1530 N MERIDIAN ST,NW11,NW,11,190164.06,1653649.79
73701,235,Over 200$,9/24/2018,11:07,D180104594A,3718 CAROLINE AVE,ND21,ND,21,199029.78,1666821.61
73702,235,Over 200$,9/26/2018,17:00,D180105846A,1105 PROSPECT ST,SE11,SE,11,195108.95,1640714.06
73703,235,Over 200$,9/26/2018,21:00,D180105775A,151 S EAST ST E,DT22,DT,22,192417.51,1645444.24
73704,235,Over 200$,9/30/2018,8:57,D180107257A,3951 N MERIDIAN ST,ND13,ND,13,190589.39,1668358.47
73705,235,Over 200$,9/30/2018,10:19,D180106934A,5220 ENGLISH AVE,SE14,SE,14,211763.78,1643805.78
73706,235,Over 200$,9/30/2018,23:00,D180107406A,1157 SPRUCE ST,SE11,SE,11,196866.42,1640283.78
73707,235,Over 200$,10/2/2018,7:00,D180107804A,311 S WEBSTER AVE,NE42,NE,42,216871.71,1645484.49
73708,235,Over 200$,10/7/2018,17:30,D180110008A,2345 PAGODA DR,SE21,SE,21,192469.68,1633717.7
73709,235,Over 200$,10/7/2018,22:00,I180142739A,451 E MARKET ST,DT21,DT,21,192253.4,1646630.32
73710,235,Over 200$,10/9/2018,17:30,D180111810A,1712 W 72ND ST,ND51,ND,51,181197.67,1688847.74
73711,235,Over 200$,10/10/2018,18:00,D180111931A,W MARYLAND ST/S MERIDIAN ST,DT12,DT,12,189923.57,1645704.05
73712,235,Over 200$,10/10/2018,20:30,D180111628A,440 E MORRIS ST,SE21,SE,21,192169.66,1640600.88
73713,235,Over 200$,10/10/2018,22:27,D180111245A,2217 E 25TH ST,NE12,NE,12,199657.28,1659370.38
73714,235,Over 200$,10/13/2018,19:00,D180113220A,335 W 9TH ST,DT11,DT,11,188171.67,1650635.57
73715,235,Over 200$,10/14/2018,22:00,D180113208A,1102 S FRANKLIN RD,NE63,NE,63,226437.96,1641147.53
73716,235,Over 200$,10/14/2018,99:99,D180113184A,1141 E MARKET ST,NE22,NE,22,195475.58,1646466.13
73717,235,Over 200$,10/16/2018,17:30,D180113333A,1842 E SUMNER AVE,SE24,SE,24,198197.78,1627578.28
73718,235,Over 200$,10/20/2018,15:11,D180114808A,5613 RUE,SE31,SE,31,190595.34,1615576.51
73719,235,Over 200$,10/28/2018,0:45,I180145682A,WASHINGTON ST & MERIDIAN ST,DT22,DT,22,189941.66,1646227.96
73720,235,Over 200$,10/28/2018,20:57,I180142472A,740 W 10TH ST,DT11,DT,11,186284.02,1651326.57
73721,235,Over 200$,11/3/2018,18:38,I180144629A,6073 TERRYTOWN PKWY,NW52,NW,52,162092.01,1682001.46
73722,235,Over 200$,11/3/2018,21:00,I180144783A,2203 N PENNSYLVANIA ST,NE11,NE,11,190723.88,1657302.42
73723,235,Over 200$,11/4/2018,8:53,I180144831A,145 BAKEMEYER ST,SW13,SW,13,188578.79,1632051.66
73724,235,Over 200$,11/4/2018,10:51,I180144827A,17 W MARKET ST,DT11,DT,11,189690.97,1646723.37
73725,235,Over 200$,11/5/2018,18:15,I180145970A,837 WRIGHT ST,DT22,DT,22,193439.62,1642062.14
73726,235,Over 200$,11/13/2018,16:30,I180148125A,1404 W WASHINGTON ST,SW11,SW,11,182240.64,1646392.81
73727,235,Over 200$,11/16/2018,21:50,I180149314A,241 W WASHINGTON ST,DT12,DT,12,188711.88,1646231.13
73728,235,Over 200$,11/21/2018,9:00,I180150823A,864 WOODRUFF PL MIDDLE DR,NE22,NE,22,198165.47,1650650.65
73729,235,Over 200$,11/29/2018,20:00,I180154820A,40 JACKSON PL,DT12,DT,12,189521.13,1645064.64
73730,235,Over 200$,12/1/2018,10:00,I180156796A,410 N MERIDIAN ST,DT11,DT,11,189978.99,1648389.99
73731,235,Over 200$,12/4/2018,22:00,I180156186A,1140 SHELBY ST,SE11,SE,11,195017.74,1640505
73732,235,Over 200$,12/5/2018,17:30,I180156488A,946 DR MARTIN LUTHER KING JR ST,DT11,DT,11,187169.34,1651090.25
73733,235,Over 200$,12/6/2018,10:00,I180156844A,946 DR MARTIN LUTHER KING JR ST,DT11,DT,11,187169.34,1651090.25
73734,235,Over 200$,12/8/2018,9:12,I180157098A,1140 SHELBY ST,SE11,SE,11,195017.74,1640505
73735,235,Over 200$,12/12/2018,14:00,I180159550A,1114 N TRAUB AVE,SW11,SW,11,179359.76,1652073.31
73736,235,Over 200$,12/15/2018,22:03,I190001119A,335 W 9TH ST,DT11,DT,11,188171.67,1650635.57
73737,235,Over 200$,12/20/2018,2:00,I180161844A,9423 KNIGHTS BRIDGE BLVD,ND53,ND,53,208355.91,1703434.44
73738,235,Over 200$,12/21/2018,6:00,I190002880A,501 N CAPITOL AVE,DT11,DT,11,189053.34,1648849.07
82017,245,50$ to 200$,1/13/2018,11:11,D180049600A,1033 N DEARBORN ST,NE21,NE,21,203302.32,1651695.56
82018,245,50$ to 200$,1/26/2018,14:54,D180009382A,1416 GERRARD DR,SW60,SW,60,164575.6,1638937.2
82019,245,50$ to 200$,1/27/2018,12:25,D180009720A,952 HAUGH ST,SW15,SW,15,175972.5,1650995.89
82020,245,50$ to 200$,2/9/2018,21:00,D180014789A,812 TECUMSEH ST,NE20,NE,20,198996.56,1650288.97
82021,245,50$ to 200$,2/10/2018,18:13,D180014881A,3021 SOUTHEASTERN AVE,SE10,SE,10,202578.86,1643146.59
82022,245,50$ to 200$,2/16/2018,12:00,D180020115A,319 N WEST ST W,DT10,DT,10,187674.94,1648185.16
82023,245,50$ to 200$,2/17/2018,17:13,D180017523A,320 N NEW JERSEY ST,DT25,DT,25,191996.31,1647820.18
82024,245,50$ to 200$,2/19/2018,20:02,D180018929A,3025 N PARK AVE,ND10,ND,10,193158.31,1662255.8
82025,245,50$ to 200$,2/26/2018,20:52,D180020940A,4051 MOLINE DR,SW75,SW,75,169091.81,1626119.86
82026,245,50$ to 200$,3/1/2018,14:54,D180029138A,1402 N ALABAMA ST,NE10,NE,10,191504.19,1652964.21
82027,245,50$ to 200$,3/3/2018,6:00,D180022622A,4432 E 10TH ST,NE50,NE,50,208161.63,1651478.77
82028,245,50$ to 200$,3/4/2018,15:38,D180023012A,4620 S HIGH SCHOOL RD,SW70,SW,70,158419.88,1620741.29
82029,245,50$ to 200$,3/12/2018,19:00,D180026504A,5139 E NORTH ST,NE50,NE,50,211462.46,1649237.31
82030,245,50$ to 200$,3/16/2018,7:00,D180027477A,2202 E HANNA AVE,SE30,SE,30,199757.93,1624919.11
82031,245,50$ to 200$,3/20/2018,9:00,D180030063A,375 W EDWARDS AVE,SW50,SW,50,187442.91,1623567.25
82032,245,50$ to 200$,3/21/2018,19:40,D180029708A,529 N RURAL ST,NE25,NE,25,201706.4,1649164.43
82033,245,50$ to 200$,3/23/2018,10:00,D180030277A,11 N LAWNDALE AVE,SW60,SW,60,159651.26,1646379.68
82034,245,50$ to 200$,3/26/2018,19:50,D180031642A,2121 W MICHIGAN ST,SW10,SW,10,178818.96,1648930.26
82035,245,50$ to 200$,4/8/2018,16:00,D180036039A,4317 E 39TH ST,ND23,ND,23,207758.04,1667971.49
82036,245,50$ to 200$,4/23/2018,20:35,D180041823A,2832 VENTURA DR,SW22,SW,22,164841.88,1630333.14
82037,245,50$ to 200$,4/24/2018,13:06,D180042043A,2801 MASSACHUSETTS AVE,NE21,NE,21,201767.66,1655897.87
82038,245,50$ to 200$,4/24/2018,18:24,D180042253A,734 N LINWOOD AVE,NE41,NE,41,208250.22,1649902.2
82039,245,50$ to 200$,4/25/2018,99:99,D180042578A,1704 NELSON AVE,SE22,SE,22,197767.11,1632237.12
82040,245,50$ to 200$,5/5/2018,8:01,D180046417A,829 N DENNY ST,NE41,NE,41,206402.87,1650315.42
82041,245,50$ to 200$,5/5/2018,17:00,D180046634A,451 E MARKET ST,DT21,DT,21,192253.4,1646630.32
82042,245,50$ to 200$,5/11/2018,2:00,D180048701A,2029 SOUTHEASTERN AVE,SE12,SE,12,198896.1,1644467.72
82043,245,50$ to 200$,5/11/2018,18:24,D180049004A,5616 FJORD DR,ND62,ND,62,214462.29,1702338.83
82044,245,50$ to 200$,5/12/2018,15:00,D180050127A,11400 PRESIDIO DR,NE53,NE,53,244388.89,1669965.74
82045,245,50$ to 200$,5/14/2018,8:42,D180049945A,37 W 38TH ST,ND11,ND,11,189911.08,1667124.53
82046,245,50$ to 200$,5/16/2018,13:47,D180050860A,3120 E 30TH ST,ND22,ND,22,202653.29,1662113.27
82047,245,50$ to 200$,5/16/2018,17:38,D180051012A,4602 W BEECHER ST,SW22,SW,22,167699.04,1636234.21
82048,245,50$ to 200$,5/19/2018,11:59,D180052128A,4726 WEAVER AVE,SE31,SE,31,196366.53,1620556.55
82049,245,50$ to 200$,5/20/2018,15:00,D180052968A,4057 ROOKWOOD AVE,ND11,ND,11,187499.02,1669152.8
