OBJECTID,UCR,CRIME,DATE_,TIME,CASE,ADDRESS,BEAT,DIST,AT,X_COORD,Y_COORD
32301,235,Over 200$,8/20/2012,0:01,D120118586A,820 CHAPELWOOD BL,SW80,SW,80,151736.74,1649798.9
32302,235,Over 200$,8/20/2012,0:01,D120129949A,2204 W MINNESOTA ST,SW20,SW,20,178651.29,1637812.3
32303,235,Over 200$,8/23/2012,12:45,D120121289A,307 LINCOLN ST,SE20,SE,20,191542.31,1638180.23
32304,235,Over 200$,8/25/2012,1:00,D120121190A,2322 N PARK AV,NE10,NE,10,192835,1658137.88
32305,235,Over 200$,8/25/2012,15:30,D120121335A,4820 E PLEASANT RUN PKWY N DR,SE10,SE,10,209543.8,1646732.92
32306,235,Over 200$,8/25/2012,17:00,D120121850A,4509 COMMONWEALTH DR,ND50,ND,50,208869.54,1683720.2
32307,235,Over 200$,8/25/2012,18:00,D120121741A,5009 N KENWOOD AV,ND50,ND,50,189410.36,1674300
32308,235,Over 200$,8/26/2012,7:00,D120121845A,1545 COTTAGE AVE,SE20,SE,20,196878.73,1639042.14
32309,235,Over 200$,8/27/2012,14:11,D120122214A,5105 E WASHINGTON ST,NE50,NE,50,211079.9,1647234.44
32310,235,Over 200$,8/29/2012,21:45,D120123576A,2509 ENGLISH AV,SE10,SE,10,200683.09,1643499.1
32311,235,Over 200$,8/31/2012,7:33,D120124353A,4721 ORANGE ST,SE10,SE,10,209262.99,1640300.01
32312,235,Over 200$,8/31/2012,12:49,D120124402A,3269 W 86TH ST,ND70,ND,70,173767.73,1699005.5
32313,235,Over 200$,8/31/2012,21:40,D120124618A,3734 E 38TH ST,ND20,ND,20,205232.68,1667409.54
32314,235,Over 200$,9/2/2012,0:01,D120126041A,5169 RED YARROW WY,NW80,NW,80,164421.47,1677922.22
32315,235,Over 200$,9/3/2012,22:00,D120126407A,1505 E 49TH ST,ND10,ND,10,196621.63,1673708.12
32316,235,Over 200$,9/4/2012,7:30,D120126432A,6118 S EATON AV,SE40,SE,40,228601.93,1614126.97
32317,235,Over 200$,9/4/2012,13:00,D120126783A,N MERIDIAN ST & W WASHINGTON ST,DT20,DT,20,189941.18,1646228.28
32318,235,Over 200$,9/6/2012,0:01,D120127182A,6441 WOODS EDGE S DR,ND60,ND,60,218702.67,1698239.59
32319,235,Over 200$,9/6/2012,21:00,D120129298A,401 E MICHIGAN ST,DT20,DT,20,192208.86,1648566.33
32320,235,Over 200$,9/6/2012,22:30,D120127588A,2528 BROADWAY ST,NE10,NE,10,193287.29,1659427.29
32321,235,Over 200$,9/7/2012,0:01,D130042957A,947 E MORRIS ST,SE10,SE,10,194299.98,1640517.81
32322,235,Over 200$,9/7/2012,22:00,D120128414A,338 N RANDOLPH ST,NE20,NE,20,198296.62,1647758.77
32323,235,Over 200$,9/8/2012,19:00,D120128607A,600 MASSACHUSETTS AV,DT20,DT,20,192583.81,1649220.6
32324,235,Over 200$,9/8/2012,22:55,D120128609A,949 VIRGINIA AV,SE10,SE,10,194378.97,1641535.92
32325,235,Over 200$,9/9/2012,1:00,D120128768A,1153 SPRUCE ST,SE10,SE,10,196767.95,1640592.47
32326,235,Over 200$,9/9/2012,20:00,D120135807A,5131 HODSON PL,SW70,SW,70,164505.39,1628856.48
32327,235,Over 200$,9/10/2012,18:56,D120129454A,2254 N TALBOTT ST,NE10,NE,10,190978.89,1657634.04
32328,235,Over 200$,9/10/2012,21:00,D120129679A,946 STILLWELL ST,NE20,NE,20,195515.14,1650976.3
32329,235,Over 200$,9/11/2012,11:30,D120129788A,40 E ST CLAIR ST,DT20,DT,20,190287.76,1650220.17
32330,235,Over 200$,9/13/2012,16:30,D120131173A,39 JACKSON PL,DT30,DT,30,189584.78,1644805.79
32331,235,Over 200$,9/14/2012,13:30,D120131605A,2450 SHELBY ST,SE20,SE,20,195031.26,1633719.02
32332,235,Over 200$,9/15/2012,1:00,D120131925A,100 N GRANT AV,NE50,NE,50,206994.98,1647335.19
32333,235,Over 200$,9/16/2012,3:30,D120132364A,1122 WESTFIELD CT W,ND50,ND,50,195303.07,1688112.99
32334,235,Over 200$,9/17/2012,11:30,D120132763A,E NORTH ST & N PENNSYLVANIA ST,DT20,DT,20,190558.5,1649279.93
32335,235,Over 200$,9/17/2012,16:42,D120132932A,2959 E MICHIGAN ST,NE20,NE,20,202552.71,1648780.69
32336,235,Over 200$,9/19/2012,20:00,D120134284A,4701 N PARK AV,ND50,ND,50,192817.79,1672998.66
32337,235,Over 200$,9/20/2012,99:99,D120138178A,40 E ST CLAIR ST,DT20,DT,20,190287.76,1650220.17
32338,235,Over 200$,9/23/2012,14:00,D120138118A,6028 HARLESCOTT RD,ND50,ND,50,216602.52,1687514.46
32339,235,Over 200$,9/23/2012,20:00,D120138053A,310 W MICHIGAN ST,DT10,DT,10,188450.09,1648864.91
32340,235,Over 200$,9/25/2012,9:21,D120137207A,400 E NORTH ST,DT20,DT,20,192092.82,1649246.46
32341,235,Over 200$,9/27/2012,99:99,D120138578A,765 MASSACHUSETTS AV,DT20,DT,20,193433.97,1649901.35
32342,235,Over 200$,9/28/2012,22:00,D120140899A,401 E MICHIGAN ST,DT20,DT,20,192208.86,1648566.33
32343,235,Over 200$,9/29/2012,17:45,D120142175A,765 MASSACHUSETTS AV,DT20,DT,20,193433.97,1649901.35
32344,235,Over 200$,10/4/2012,20:00,D120141564A,MASSACHUSETTS AV & E MICHIGAN ST,DT20,DT,20,192067.9,1648719.64
32345,235,Over 200$,10/4/2012,23:00,D120141677A,400 DORMAN ST,NE20,NE,20,195479.39,1648120.91
32346,235,Over 200$,10/5/2012,0:01,D120141844A,929 N PARK AV,DT20,DT,20,192909.49,1650924.57
32347,235,Over 200$,10/10/2012,14:00,D120144157A,418 N CHESTER AV,NE50,NE,50,206649.38,1648542.24
32348,235,Over 200$,10/15/2012,12:30,D120147037A,748 BLAKE ST,DT10,DT,10,185709.33,1650192.53
32349,235,Over 200$,10/17/2012,21:30,D120147651A,3604 CATALPA AV,NW60,NW,60,172145.12,1680679.2
32350,235,Over 200$,10/19/2012,19:25,D120148531A,2910 DR M L KING JR ST,NW10,NW,10,185780.34,1661387.87
32351,235,Over 200$,10/20/2012,22:20,D120148988A,1 N MERIDIAN ST,DT20,DT,20,190006.02,1646347.31
32352,235,Over 200$,10/21/2012,13:05,D120149190A,8150 OAKLANDON RD,ND60,ND,60,246571.14,1696009.07
32353,235,Over 200$,10/21/2012,22:00,D120149383A,1230 S SENATE AV,SW20,SW,20,188134.29,1640264.48
32354,235,Over 200$,10/22/2012,6:45,D120149847A,702 BARNHILL DR,DT10,DT,10,184167.99,1650019.67
32355,235,Over 200$,10/24/2012,18:00,D120151312A,E 44TH ST & CARROLLTON AV,ND10,ND,10,194112.57,1671310.1
32356,235,Over 200$,10/25/2012,9:00,D120151324A,8401 WESTFIELD BL,ND70,ND,70,196757.53,1697808.04
32357,235,Over 200$,10/25/2012,17:00,D120152190A,805 LOCKEFIELD ST,DT10,DT,10,185887.49,1650309.09
32358,235,Over 200$,11/1/2012,0:01,D120160441A,4455 MARCY LN,ND10,ND,10,196734.47,1672084.43
32359,235,Over 200$,11/6/2012,18:55,D120156905A,3001 N CAPITOL AV,ND10,ND,10,189185.23,1662000.27
32360,235,Over 200$,11/13/2012,0:01,D120163184A,5410 INDIAN COVE RD,NW80,NW,80,162757.57,1685131.54
32361,235,Over 200$,11/14/2012,17:00,D120160430A,220 N MERIDIAN ST,DT10,DT,10,189840.1,1647419.47
32362,235,Over 200$,11/14/2012,21:50,D120160534A,2504 W WASHINGTON ST,SW10,SW,10,177246.1,1645892.94
32363,235,Over 200$,11/25/2012,13:00,D120165253A,350 W SOUTH ST,DT30,DT,30,188078.21,1644260.59
32364,235,Over 200$,11/27/2012,0:01,D120165814A,724 W 10TH ST,DT10,DT,10,186330.83,1651306.66
32365,235,Over 200$,11/28/2012,12:00,D120166833A,1404 BROADWAY ST,NE10,NE,10,193297.23,1652934.19
32366,235,Over 200$,11/29/2012,12:30,D120166867A,5603 INDIANOLA AV,ND50,ND,50,196612.11,1678242.52
32367,235,Over 200$,11/29/2012,13:40,D120166884A,2015 BROADWAY ST,NE10,NE,10,193432.63,1656110.9
32368,235,Over 200$,12/1/2012,13:00,D120167872A,2100 N COLLEGE AV,NE10,NE,10,193728.82,1656696.63
32369,235,Over 200$,12/4/2012,8:00,D120170795A,900 W NORTH ST,DT10,DT,10,185670.62,1649465.91
32370,235,Over 200$,12/6/2012,17:06,D120170434A,1315 N BANCROFT ST,NE50,NE,50,210635.54,1652541.74
32371,235,Over 200$,12/7/2012,23:00,D120171251A,944 N BRADLEY AV,NE50,NE,50,205947.23,1650927.14
32372,235,Over 200$,12/10/2012,16:00,D120174128A,310 W MICHIGAN ST,DT10,DT,10,188450.09,1648864.91
32373,235,Over 200$,12/14/2012,18:00,D120175256A,5253 CRESTVIEW AV,ND50,ND,50,195957.34,1675932.12
42958,245,50$ to 200$,1/7/2012,16:00,D120003133A,5420 E 38TH ST,ND33,ND,33,212993.85,1667398.99
42959,245,50$ to 200$,1/15/2012,13:00,D120010507A,5709 RIVER WOOD CT,ND60,ND,60,214709.84,1703634.05
42960,245,50$ to 200$,1/17/2012,9:40,D120007315A,2340 E 10TH ST,NE20,NE,20,200206.97,1651537.48
42961,245,50$ to 200$,1/17/2012,21:00,D120007653A,2925 N BOEHNING ST,NE60,NE,60,230815.92,1661717.56
42962,245,50$ to 200$,1/17/2012,23:00,D120007977A,4713 CRANBERRY CT,SW70,SW,70,163689.07,1620464.57
42963,245,50$ to 200$,1/23/2012,8:00,D120011958A,520 E MARKET ST,DT20,DT,20,192734.51,1646798.38
42964,245,50$ to 200$,1/29/2012,2:22,D120012880A,315 HANCOCK ST,SW10,SW,10,175782.93,1644255.1
42965,245,50$ to 200$,2/4/2012,16:45,D120029413A,3448 E 36TH ST,ND20,ND,20,204195.12,1666127.28
